Time[s],UWB_Simple::Anchor1UwbTx::Index_1,UWB_Simple::Anchor1UwbTx::Dis_1,UWB_Simple::Anchor2UwbTx::Index_2,UWB_Simple::Anchor2UwbTx::Dis_2,UWB_Simple::Anchor3UwbTx::Index_3,UWB_Simple::Anchor3UwbTx::Dis_3,UWB_Simple::Anchor4UwbTx::Index_4,UWB_Simple::Anchor4UwbTx::Dis_4,UWB_Simple::Anchor5UwbTx::Index_5,UWB_Simple::Anchor5UwbTx::Dis_5,UWB_Simple::CarSts::Carsts_Y,UWB_Simple::CarSts::Carsts_X,UWB_Simple::CarSts::Carsts_TestSts,UWB_Simple::CarSts::Carsts_RobotTaskID,UWB_Simple::CarSts::Carsts_RobotInMotion,UWB_Simple::CarSts::Carsts_Robot_Z,UWB_Simple::CarSts::Carsts_Robot_Y,UWB_Simple::CarSts::Carsts_Robot_X,UWB_Simple::CarSts::Carsts_RealTi,UWB_Simple::CarSts::CarSts_CarTaskID,UWB_Simple::CarSts::Carsts_CarInMotion,UWB_Simple::CarSts::Carsts_Angle
811.175142,,,,,,,,,,,9261,-4311,0,0,0,560,-3,37,638682359700000000,-1,0,-74000
811.176556,,,,,,,,,,,9260,-4311,0,0,0,560,-3,37,638682359700000000,-1,0,-74000
811.177962,,,,,,,,,,,9260,-4312,0,0,0,560,-3,37,638682359700000000,-1,0,-74000
811.179404,,,,,,,,,,,9259,-4313,0,0,0,560,-3,37,638682359700000000,-1,0,-74000
811.180799,,,,,,,,,,,9259,-4313,0,0,0,560,-3,37,638682359700000000,-1,0,-74000
811.182187,,,,,,,,,,,9259,-4313,0,0,0,560,-3,37,638682359700000000,-1,0,-74000
811.200633,,,,,,,,,,,9259,-4313,0,0,0,560,-3,37,638682359710000000,-1,0,-74000
811.202081,,,,,,,,,,,9259,-4313,0,0,0,560,-3,37,638682359710000000,-1,0,-74000
811.203479,,,,,,,,,,,9259,-4313,0,0,0,560,-3,37,638682359710000000,-1,0,-74000
811.229196,8120,606,,,,,,,,,,,,,,,,,,,,
811.229307,,,,,,,,,8120,782,,,,,,,,,,,,
811.236505,,,,,8120,1083,,,,,,,,,,,,,,,,
811.237424,,,8120,657,,,,,,,,,,,,,,,,,,
811.240104,,,,,,,8120,1023,,,,,,,,,,,,,,
811.250564,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359710000000,-1,0,-74000
811.252018,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359710000000,-1,0,-74000
811.253412,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359710000000,-1,0,-74000
811.254798,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359710000000,-1,0,-74000
811.256187,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359710000000,-1,0,-74000
811.297619,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359710000000,-1,0,-74000
811.299077,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359710000000,-1,0,-74000
811.300469,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359720000000,-1,0,-74000
811.301853,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359720000000,-1,0,-74000
811.327026,,,,,,,8168,1021,,,,,,,,,,,,,,
811.328251,,,,,8168,1082,,,,,,,,,,,,,,,,
811.328558,,,8168,649,,,,,,,,,,,,,,,,,,
811.329839,,,,,,,,,8168,783,,,,,,,,,,,,
811.329950,8168,603,,,,,,,,,,,,,,,,,,,,
811.338542,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359720000000,-1,0,-74000
811.416682,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359720000000,-1,0,-74000
811.418160,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359720000000,-1,0,-74000
811.419558,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359720000000,-1,0,-74000
811.420947,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359720000000,-1,0,-74000
811.422335,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359720000000,-1,0,-74000
811.422446,,,8216,655,,,,,,,,,,,,,,,,,,
811.423768,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359720000000,-1,0,-74000
811.423879,,,,,8216,1080,,,,,,,,,,,,,,,,
811.425201,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359720000000,-1,0,-74000
811.425312,8216,603,,,,,,,,,,,,,,,,,,,,
811.426640,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359730000000,-1,0,-74000
811.426751,,,,,,,,,8216,783,,,,,,,,,,,,
811.428079,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359730000000,-1,0,-74000
811.429487,,,,,,,8216,1022,,,,,,,,,,,,,,
811.519837,,,,,,,8264,1024,,,,,,,,,,,,,,
811.520719,,,,,8264,1082,,,,,,,,,,,,,,,,
811.520830,,,8264,660,,,,,,,,,,,,,,,,,,
811.522259,8264,612,,,,,,,,,,,,,,,,,,,,
811.523457,,,,,,,,,8264,783,,,,,,,,,,,,
811.555569,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359730000000,-1,0,-74000
811.557102,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359730000000,-1,0,-74000
811.558518,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359730000000,-1,0,-74000
811.559914,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359730000000,-1,0,-74000
811.561352,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359730000000,-1,0,-74000
811.562749,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359730000000,-1,0,-74000
811.564145,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359730000000,-1,0,-74000
811.585603,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359730000000,-1,0,-74000
811.587047,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359740000000,-1,0,-74000
811.588563,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359740000000,-1,0,-74000
811.613180,8312,607,,,,,,,,,,,,,,,,,,,,
811.613291,,,8312,651,,,,,,,,,,,,,,,,,,
811.613402,,,,,,,,,8312,785,,,,,,,,,,,,
811.614581,,,,,8312,1081,,,,,,,,,,,,,,,,
811.621944,,,,,,,8312,1017,,,,,,,,,,,,,,
811.711689,,,,,,,8360,1021,,,,,,,,,,,,,,
811.712916,,,8360,660,,,,,,,,,,,,,,,,,,
811.713027,,,,,8360,1083,,,,,,,,,,,,,,,,
811.714455,8360,612,,,,,,,,,,,,,,,,,,,,
811.714566,,,,,,,,,8360,786,,,,,,,,,,,,
811.723762,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359740000000,-1,0,-74000
811.725224,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359740000000,-1,0,-74000
811.726619,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359740000000,-1,0,-74000
811.728011,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359740000000,-1,0,-74000
811.729417,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359740000000,-1,0,-74000
811.730865,,,,,,,,,,,9258,-4315,0,0,0,560,-3,37,638682359740000000,-1,0,-74000
811.752553,,,,,,,,,,,9258,-4315,0,0,0,560,-3,37,638682359740000000,-1,0,-74000
811.753996,,,,,,,,,,,9258,-4315,0,0,0,560,-3,37,638682359740000000,-1,0,-74000
811.755390,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359750000000,-1,0,-74000
811.756780,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359750000000,-1,0,-74000
811.758192,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359750000000,-1,0,-74000
811.759633,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359750000000,-1,0,-74000
811.761023,,,,,,,,,,,9258,-4314,0,0,0,560,-3,37,638682359750000000,-1,0,-74000
811.762409,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359750000000,-1,0,-74000
811.764627,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359750000000,-1,0,-74000
811.766082,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359750000000,-1,0,-74000
811.805128,,,8408,665,,,,,,,,,,,,,,,,,,
811.805239,8408,608,,,,,,,,,,,,,,,,,,,,
811.805540,,,,,,,,,8408,786,,,,,,,,,,,,
811.808089,,,,,8408,1083,,,,,,,,,,,,,,,,
811.812854,,,,,,,8408,1022,,,,,,,,,,,,,,
811.843582,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359750000000,-1,0,-74000
811.845038,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359750000000,-1,0,-74000
811.846430,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359760000000,-1,0,-74000
811.847818,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359760000000,-1,0,-74000
811.849205,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359760000000,-1,0,-74000
811.895533,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359760000000,-1,0,-74000
811.896989,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359760000000,-1,0,-74000
811.898381,,,,,,,,,,,9260,-4314,0,0,0,560,-3,37,638682359760000000,-1,0,-74000
811.899767,,,,,,,,,,,9260,-4314,0,0,0,560,-3,37,638682359760000000,-1,0,-74000
811.901578,,,,,,,,,,,9260,-4314,0,0,0,560,-3,37,638682359760000000,-1,0,-74000
811.903978,,,,,,,8456,1023,,,,,,,,,,,,,,
811.905201,,,8456,662,,,,,,,,,,,,,,,,,,
811.905313,,,,,8456,1082,,,,,,,,,,,,,,,,
811.907142,,,,,,,,,8456,780,,,,,,,,,,,,
811.907956,8456,603,,,,,,,,,,,,,,,,,,,,
811.944560,,,,,,,,,,,9260,-4314,0,0,0,560,-3,37,638682359760000000,-1,0,-74000
811.946028,,,,,,,,,,,9260,-4314,0,0,0,560,-3,37,638682359760000000,-1,0,-74000
811.947445,,,,,,,,,,,9260,-4314,0,0,0,560,-3,37,638682359770000000,-1,0,-74000
811.948879,,,,,,,,,,,9260,-4314,0,0,0,560,-3,37,638682359770000000,-1,0,-74000
811.950277,,,,,,,,,,,9261,-4314,0,0,0,560,-3,37,638682359770000000,-1,0,-74000
811.997665,,,,,,,,,,,9261,-4314,0,0,0,560,-3,37,638682359770000000,-1,0,-74000
811.997776,8504,605,,,,,,,,,,,,,,,,,,,,
811.997887,,,8504,663,,,,,,,,,,,,,,,,,,
811.997997,,,,,8504,1082,,,,,,,,,,,,,,,,
811.999319,,,,,,,,,,,9260,-4314,0,0,0,560,-3,37,638682359770000000,-1,0,-74000
811.999433,,,,,,,8504,1025,,,,,,,,,,,,,,
812.000755,,,,,,,,,,,9260,-4314,0,0,0,560,-3,37,638682359770000000,-1,0,-74000
812.000866,,,,,,,,,8504,786,,,,,,,,,,,,
812.002188,,,,,,,,,,,9260,-4314,0,0,0,560,-3,37,638682359770000000,-1,0,-74000
812.003602,,,,,,,,,,,9260,-4314,0,0,0,560,-3,37,638682359770000000,-1,0,-74000
812.005002,,,,,,,,,,,9260,-4314,0,0,0,560,-3,37,638682359770000000,-1,0,-74000
812.006393,,,,,,,,,,,9260,-4314,0,0,0,560,-3,37,638682359770000000,-1,0,-74000
812.007785,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359780000000,-1,0,-74000
812.096201,,,,,,,8552,1025,,,,,,,,,,,,,,
812.097430,,,8552,671,,,,,,,,,,,,,,,,,,
812.098653,8552,607,,,,,,,,,,,,,,,,,,,,
812.099084,,,,,8552,1083,,,,,,,,,,,,,,,,
812.100429,,,,,,,,,8552,786,,,,,,,,,,,,
812.151560,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359780000000,-1,0,-74000
812.154541,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359780000000,-1,0,-74000
812.189141,,,,,,,8600,1020,,,,,,,,,,,,,,
812.189253,,,8600,671,,,,,,,,,,,,,,,,,,
812.189422,8600,608,,,,,,,,,,,,,,,,,,,,
812.190541,,,,,8600,1087,,,,,,,,,,,,,,,,
812.191476,,,,,,,,,8600,784,,,,,,,,,,,,
812.278563,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359780000000,-1,0,-74000
812.288611,,,,,,,8648,1020,,,,,,,,,,,,,,
812.289833,,,8648,659,,,,,,,,,,,,,,,,,,
812.289944,,,,,8648,1082,,,,,,,,,,,,,,,,
812.291371,8648,606,,,,,,,,,,,,,,,,,,,,
812.291481,,,,,,,,,8648,787,,,,,,,,,,,,
812.375569,,,,,,,,,,,9259,-4314,0,0,0,560,-3,37,638682359780000000,-1,0,-74000
812.381140,,,8696,658,,,,,,,,,,,,,,,,,,
812.381251,,,,,8696,1082,,,,,,,,,,,,,,,,
812.381365,,,,,,,8696,1022,,,,,,,,,,,,,,
812.383080,,,,,,,,,8696,790,,,,,,,,,,,,
812.384521,8696,604,,,,,,,,,,,,,,,,,,,,
812.456573,,,,,,,,,,,9259,-4315,0,0,0,560,-3,37,638682359780000000,-1,0,-74000
812.481542,,,,,,,8744,1017,,,,,,,,,,,,,,
812.482341,,,,,8744,1087,,,,,,,,,,,,,,,,
812.482452,,,8744,662,,,,,,,,,,,,,,,,,,
812.483878,,,,,,,,,8744,785,,,,,,,,,,,,
812.485383,8744,604,,,,,,,,,,,,,,,,,,,,
812.571564,,,,,,,,,,,9259,-4315,0,0,0,560,-3,37,638682359780000000,-1,0,-74000
812.573945,,,,,8792,1084,,,,,,,,,,,,,,,,
812.574056,,,8792,660,,,,,,,,,,,,,,,,,,
812.574169,,,,,,,8792,1022,,,,,,,,,,,,,,
812.574314,8792,605,,,,,,,,,,,,,,,,,,,,
812.575421,,,,,,,,,8792,785,,,,,,,,,,,,
812.658610,,,,,,,,,,,9259,-4315,0,0,0,560,-3,37,638682359780000000,-1,0,-74000
812.673245,,,,,,,8840,1016,,,,,,,,,,,,,,
812.674472,,,8840,674,,,,,,,,,,,,,,,,,,
812.674583,,,,,8840,1079,,,,,,,,,,,,,,,,
812.676009,8840,605,,,,,,,,,,,,,,,,,,,,
812.676120,,,,,,,,,8840,784,,,,,,,,,,,,
812.765124,,,,,,,8888,1018,,,,,,,,,,,,,,
812.765494,,,8888,660,,,,,,,,,,,,,,,,,,
812.765605,,,,,8888,1082,,,,,,,,,,,,,,,,
812.766782,8888,608,,,,,,,,,,,,,,,,,,,,
812.767619,,,,,,,,,8888,786,,,,,,,,,,,,
812.775569,,,,,,,,,,,9259,-4315,0,0,0,560,-3,37,638682359780000000,-1,0,-74000
812.865655,,,,,,,8936,1021,,,,,,,,,,,,,,
812.866879,,,8936,660,,,,,,,,,,,,,,,,,,
812.866991,,,,,8936,1083,,,,,,,,,,,,,,,,
812.868144,8936,607,,,,,,,,,,,,,,,,,,,,
812.868557,,,,,,,,,8936,786,,,,,,,,,,,,
812.893575,,,,,,,,,,,9259,-4315,0,0,0,560,-3,37,638682359780000000,-1,0,-74000
812.957109,,,,,,,8984,1023,,,,,,,,,,,,,,
812.958234,,,8984,664,,,,,,,,,,,,,,,,,,
812.958345,,,,,8984,1081,,,,,,,,,,,,,,,,
812.959772,8984,600,,,,,,,,,,,,,,,,,,,,
812.959883,,,,,,,,,8984,785,,,,,,,,,,,,
812.969569,,,,,,,,,,,9259,-4316,0,0,0,560,-3,37,638682359790000000,-1,0,-74000
813.058091,,,,,,,9032,1021,,,,,,,,,,,,,,
813.059316,,,9032,656,,,,,,,,,,,,,,,,,,
813.059427,,,,,9032,1079,,,,,,,,,,,,,,,,
813.060853,9032,605,,,,,,,,,,,,,,,,,,,,
813.060964,,,,,,,,,9032,782,,,,,,,,,,,,
813.097580,,,,,,,,,,,9259,-4317,0,0,0,560,-3,37,638682359790000000,-1,0,-74000
813.149173,,,,,,,9080,1019,,,,,,,,,,,,,,
813.150669,,,,,,,,,,,9257,-4325,0,0,0,560,-3,37,638682359790000000,-1,1,-74000
813.150779,,,9080,681,,,,,,,,,,,,,,,,,,
813.150890,,,,,9080,1079,,,,,,,,,,,,,,,,
813.152983,9080,604,,,,,,,,,,,,,,,,,,,,
813.155276,,,,,,,,,9080,783,,,,,,,,,,,,
813.245168,,,,,,,,,9128,782,,,,,,,,,,,,
813.250584,,,,,,,,,,,9253,-4337,0,0,0,560,-3,37,638682359790000000,-1,1,-74000
813.250697,,,,,,,9128,1022,,,,,,,,,,,,,,
813.252466,,,9128,680,,,,,,,,,,,,,,,,,,
813.252577,,,,,9128,1080,,,,,,,,,,,,,,,,
813.252739,9128,604,,,,,,,,,,,,,,,,,,,,
813.341593,,,,,,,9176,1019,,,,,,,,,,,,,,
813.342820,,,,,9176,1075,,,,,,,,,,,,,,,,
813.343889,,,9176,687,,,,,,,,,,,,,,,,,,
813.344591,9176,610,,,,,,,,,,,,,,,,,,,,
813.344959,,,,,,,,,9176,783,,,,,,,,,,,,
813.357581,,,,,,,,,,,9245,-4360,0,0,0,560,-3,37,638682359790000000,-1,1,-74000
813.437064,9224,609,,,,,,,,,,,,,,,,,,,,
813.437175,,,,,,,,,9224,780,,,,,,,,,,,,
813.442881,,,,,,,9224,1022,,,,,,,,,,,,,,
813.444108,,,,,9224,1069,,,,,,,,,,,,,,,,
813.444218,,,9224,691,,,,,,,,,,,,,,,,,,
813.461586,,,,,,,,,,,9236,-4386,0,0,0,560,-3,37,638682359790000000,-1,1,-74000
813.533972,,,,,,,9272,1020,,,,,,,,,,,,,,
813.535201,,,9272,682,,,,,,,,,,,,,,,,,,
813.536424,9272,609,,,,,,,,,,,,,,,,,,,,
813.536706,,,,,,,,,9272,781,,,,,,,,,,,,
813.537725,,,,,9272,1074,,,,,,,,,,,,,,,,
813.555583,,,,,,,,,,,9223,-4423,0,0,0,560,-3,37,638682359790000000,-1,1,-73000
813.629057,9320,603,,,,,,,,,,,,,,,,,,,,
813.629167,,,,,,,,,9320,781,,,,,,,,,,,,
813.635259,,,,,,,9320,1018,,,,,,,,,,,,,,
813.637169,,,9320,684,,,,,,,,,,,,,,,,,,
813.640878,,,,,9320,1066,,,,,,,,,,,,,,,,
813.652588,,,,,,,,,,,9206,-4468,0,0,0,560,-3,37,638682359790000000,-1,1,-73000
813.726412,,,,,,,9368,1016,,,,,,,,,,,,,,
813.727639,,,9368,692,,,,,,,,,,,,,,,,,,
813.728247,,,,,9368,1113,,,,,,,,,,,,,,,,
813.729364,9368,603,,,,,,,,,,,,,,,,,,,,
813.729736,,,,,,,,,9368,775,,,,,,,,,,,,
813.753588,,,,,,,,,,,9193,-4508,0,0,0,560,-3,37,638682359790000000,-1,1,-73000
813.821070,,,,,,,,,9416,777,,,,,,,,,,,,
813.821877,9416,603,,,,,,,,,,,,,,,,,,,,
813.827636,,,,,,,9416,1016,,,,,,,,,,,,,,
813.828863,,,,,9416,1135,,,,,,,,,,,,,,,,
813.831136,,,9416,697,,,,,,,,,,,,,,,,,,
813.860598,,,,,,,,,,,9176,-4556,0,0,0,560,-3,37,638682359790000000,-1,1,-72000
813.919578,,,9464,702,,,,,,,,,,,,,,,,,,
813.919940,,,,,9464,1093,,,,,,,,,,,,,,,,
813.920235,,,,,,,9464,1009,,,,,,,,,,,,,,
813.921521,9464,602,,,,,,,,,,,,,,,,,,,,
813.922598,,,,,,,,,9464,774,,,,,,,,,,,,
813.956596,,,,,,,,,,,9163,-4595,0,0,0,560,-3,37,638682359800000000,-1,1,-72000
814.013078,9512,600,,,,,,,,,,,,,,,,,,,,
814.014221,,,,,,,,,9512,778,,,,,,,,,,,,
814.020014,,,,,,,9512,1005,,,,,,,,,,,,,,
814.021237,,,9512,698,,,,,,,,,,,,,,,,,,
814.021348,,,,,9512,1081,,,,,,,,,,,,,,,,
814.071593,,,,,,,,,,,9144,-4649,0,0,0,560,-3,37,638682359800000000,-1,1,-71000
814.111480,,,,,,,9560,1004,,,,,,,,,,,,,,
814.112415,,,,,9560,1082,,,,,,,,,,,,,,,,
814.112525,,,9560,689,,,,,,,,,,,,,,,,,,
814.113952,,,,,,,,,9560,778,,,,,,,,,,,,
814.114063,9560,593,,,,,,,,,,,,,,,,,,,,
814.158593,,,,,,,,,,,9132,-4679,0,0,0,560,-3,37,638682359800000000,-1,1,-71000
814.205045,,,,,9608,1078,,,,,,,,,,,,,,,,
814.205155,,,,,,,,,9608,776,,,,,,,,,,,,
814.206844,,,9608,685,,,,,,,,,,,,,,,,,,
814.206955,9608,596,,,,,,,,,,,,,,,,,,,,
814.212484,,,,,,,9608,1000,,,,,,,,,,,,,,
814.303608,,,,,,,9656,996,,,,,,,,,,,,,,
814.304832,,,9656,679,,,,,,,,,,,,,,,,,,
814.305731,,,,,9656,1081,,,,,,,,,,,,,,,,
814.307068,,,,,,,,,9656,778,,,,,,,,,,,,
814.307870,9656,589,,,,,,,,,,,,,,,,,,,,
814.339608,,,,,,,,,,,9110,-4736,0,0,0,560,-3,37,638682359800000000,-1,1,-71000
814.353584,,,,,,,,,,,9098,-4766,0,0,0,560,-3,37,638682359800000000,-1,1,-70000
814.397022,9704,592,,,,,,,,,,,,,,,,,,,,
814.397133,,,,,9704,1082,,,,,,,,,,,,,,,,
814.397247,,,,,,,9704,993,,,,,,,,,,,,,,
814.397358,,,,,,,,,9704,780,,,,,,,,,,,,
814.398095,,,9704,677,,,,,,,,,,,,,,,,,,
814.460598,,,,,,,,,,,9077,-4819,0,0,0,560,-3,37,638682359800000000,-1,1,-70000
814.496201,,,,,,,9752,991,,,,,,,,,,,,,,
814.497314,,,,,9752,1087,,,,,,,,,,,,,,,,
814.498128,,,9752,680,,,,,,,,,,,,,,,,,,
814.499156,,,,,,,,,9752,782,,,,,,,,,,,,
814.499267,9752,596,,,,,,,,,,,,,,,,,,,,
814.583607,,,,,,,,,,,9062,-4857,0,0,0,560,-3,37,638682359800000000,-1,1,-70000
814.589028,,,,,9800,1092,,,,,,,,,,,,,,,,
814.589138,,,9800,680,,,,,,,,,,,,,,,,,,
814.589251,,,,,,,9800,979,,,,,,,,,,,,,,
814.589444,9800,595,,,,,,,,,,,,,,,,,,,,
814.590807,,,,,,,,,9800,783,,,,,,,,,,,,
814.688701,,,,,,,9848,978,,,,,,,,,,,,,,
814.689512,,,9848,679,,,,,,,,,,,,,,,,,,
814.690295,,,,,9848,1097,,,,,,,,,,,,,,,,
814.692106,,,,,,,,,9848,783,,,,,,,,,,,,
814.692216,9848,597,,,,,,,,,,,,,,,,,,,,
814.727606,,,,,,,,,,,9041,-4903,0,0,0,560,-3,37,638682359800000000,-1,1,-69000
814.781068,,,9896,680,,,,,,,,,,,,,,,,,,
814.781989,,,,,,,,,9896,781,,,,,,,,,,,,
814.782427,9896,596,,,,,,,,,,,,,,,,,,,,
814.782572,,,,,9896,1097,,,,,,,,,,,,,,,,
814.784413,,,,,,,9896,975,,,,,,,,,,,,,,
814.788697,,,,,,,,,,,9025,-4942,0,0,0,560,-3,37,638682359800000000,-1,1,-69000
814.880987,,,,,,,9944,981,,,,,,,,,,,,,,
814.881801,,,9944,681,,,,,,,,,,,,,,,,,,
814.882833,,,,,9944,1089,,,,,,,,,,,,,,,,
814.883157,,,,,,,,,9944,779,,,,,,,,,,,,
814.883268,9944,598,,,,,,,,,,,,,,,,,,,,
814.907616,,,,,,,,,,,9006,-4990,0,0,0,560,-3,37,638682359800000000,-1,1,-69000
814.972990,,,9992,685,,,,,,,,,,,,,,,,,,
814.973100,,,,,9992,1095,,,,,,,,,,,,,,,,
814.973214,,,,,,,9992,986,,,,,,,,,,,,,,
814.974533,,,,,,,,,9992,780,,,,,,,,,,,,
814.974643,9992,615,,,,,,,,,,,,,,,,,,,,
814.993621,,,,,,,,,,,8989,-5029,0,0,0,560,-3,37,638682359810000000,-1,1,-68000
815.073365,,,,,,,10040,999,,,,,,,,,,,,,,
815.073772,,,10040,683,,,,,,,,,,,,,,,,,,
815.074957,,,,,10040,1215,,,,,,,,,,,,,,,,
815.075834,,,,,,,,,10040,775,,,,,,,,,,,,
815.076995,10040,621,,,,,,,,,,,,,,,,,,,,
815.080623,,,,,,,,,,,8970,-5074,0,0,0,560,-3,37,638682359810000000,-1,1,-68000
815.165007,,,,,,,10088,1007,,,,,,,,,,,,,,
815.165118,,,10088,685,,,,,,,,,,,,,,,,,,
815.165426,,,,,10088,1201,,,,,,,,,,,,,,,,
815.166605,10088,641,,,,,,,,,,,,,,,,,,,,
815.166941,,,,,,,,,10088,775,,,,,,,,,,,,
815.174617,,,,,,,,,,,8954,-5114,0,0,0,560,-3,37,638682359810000000,-1,1,-68000
815.265772,,,,,,,10136,1014,,,,,,,,,,,,,,
815.266999,,,,,10136,1101,,,,,,,,,,,,,,,,
815.267818,,,,,,,,,10136,774,,,,,,,,,,,,
815.267989,,,10136,684,,,,,,,,,,,,,,,,,,
815.269034,10136,636,,,,,,,,,,,,,,,,,,,,
815.284622,,,,,,,,,,,8932,-5163,0,0,0,560,-3,37,638682359810000000,-1,1,-67000
815.357000,,,,,,,10184,1013,,,,,,,,,,,,,,
815.357111,,,10184,683,,,,,,,,,,,,,,,,,,
815.359671,,,,,,,,,,,8913,-5203,0,0,0,560,-3,37,638682359810000000,-1,1,-67000
815.359782,10184,613,,,,,,,,,,,,,,,,,,,,
815.359893,,,,,10184,1097,,,,,,,,,,,,,,,,
815.360004,,,,,,,,,10184,772,,,,,,,,,,,,
815.452625,,,,,,,,,,,8891,-5254,0,0,0,560,-3,37,638682359810000000,-1,1,-67000
815.458091,,,,,,,10232,1004,,,,,,,,,,,,,,
815.458530,,,10232,689,,,,,,,,,,,,,,,,,,
815.460055,,,,,,,,,10232,776,,,,,,,,,,,,
815.460167,,,,,10232,1102,,,,,,,,,,,,,,,,
815.461406,10232,591,,,,,,,,,,,,,,,,,,,,
815.549214,,,,,,,10280,1001,,,,,,,,,,,,,,
815.550440,,,,,10280,1100,,,,,,,,,,,,,,,,
815.550929,,,10280,686,,,,,,,,,,,,,,,,,,
815.551502,,,,,,,,,10280,776,,,,,,,,,,,,
815.552223,10280,615,,,,,,,,,,,,,,,,,,,,
815.573625,,,,,,,,,,,8871,-5294,0,0,0,560,-3,37,638682359810000000,-1,1,-66000
815.650467,,,,,,,10328,1007,,,,,,,,,,,,,,
815.650845,,,10328,690,,,,,,,,,,,,,,,,,,
815.652546,,,,,,,,,10328,775,,,,,,,,,,,,
815.652827,,,,,10328,1094,,,,,,,,,,,,,,,,
815.653726,10328,586,,,,,,,,,,,,,,,,,,,,
815.667622,,,,,,,,,,,8845,-5348,0,0,0,560,-3,37,638682359810000000,-1,1,-66000
815.741594,,,,,,,10376,1006,,,,,,,,,,,,,,
815.741973,,,10376,693,,,,,,,,,,,,,,,,,,
815.743729,,,,,,,,,10376,778,,,,,,,,,,,,
815.744142,10376,581,,,,,,,,,,,,,,,,,,,,
815.745915,,,,,10376,1089,,,,,,,,,,,,,,,,
815.755631,,,,,,,,,,,8820,-5396,0,0,0,560,-3,37,638682359810000000,-1,1,-65000
815.837151,10424,584,,,,,,,,,,,,,,,,,,,,
815.842846,,,,,,,10424,1002,,,,,,,,,,,,,,
815.843285,,,10424,692,,,,,,,,,,,,,,,,,,
815.845533,,,,,10424,1100,,,,,,,,,,,,,,,,
815.846490,,,,,,,,,10424,777,,,,,,,,,,,,
815.857640,,,,,,,,,,,8800,-5437,0,0,0,560,-3,37,638682359810000000,-1,1,-65000
815.933972,,,,,,,10472,997,,,,,,,,,,,,,,
815.934351,,,10472,693,,,,,,,,,,,,,,,,,,
815.935520,,,,,10472,0,,,,,,,,,,,,,,,,
