Time,uwb_fob_location_distance,Carsts_Y,Carsts_X,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_z,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_y,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_x,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_theta,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_phi,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_pdoa20,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_pdoa12,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_pdoa01,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_ele,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_azi,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CAR_UWB::uwb_fob_location_index,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_Y,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_X,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_TestSts,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_RobotTaskID,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_RobotInMotion,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_Robot_Z,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_Robot_Y,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_Robot_X,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_RealTi,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::CarSts_CarTaskID,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_CarInMotion,NDLB_VKM_PrivateCAN_V1.0.7_0x78_V1::CarSts::Carsts_Angle
534.971104,,10243,-4257,,,,,,,,,,,,10243,-4257,1,0,0,485,26,37,6.39E+17,-1,1,156000
535.104103,,10223,-4261,,,,,,,,,,,,10223,-4261,1,0,0,485,26,37,6.39E+17,-1,1,157000
535.170089,,10190,-4268,,,,,,,,,,,,10190,-4268,1,0,0,485,26,37,6.39E+17,-1,1,158000
535.268098,,10167,-4272,,,,,,,,,,,,10167,-4272,1,0,0,485,26,37,6.39E+17,-1,1,158000
535.368106,,10134,-4278,,,,,,,,,,,,10134,-4278,1,0,0,485,26,37,6.39E+17,-1,1,159000
535.466109,,10109,-4282,,,,,,,,,,,,10109,-4282,1,0,0,485,26,37,6.39E+17,-1,1,160000
535.587126,,10078,-4287,,,,,,,,,,,,10078,-4287,1,0,0,485,26,37,6.39E+17,-1,1,160000
535.676122,,10053,-4291,,,,,,,,,,,,10053,-4291,1,0,0,485,26,37,6.39E+17,-1,1,161000
535.784133,,10025,-4295,,,,,,,,,,,,10025,-4295,1,0,0,485,26,37,6.39E+17,-1,1,162000
535.866115,,10004,-4298,,,,,,,,,,,,10004,-4298,1,0,3,485,26,37,6.39E+17,165,1,162000
535.972124,,10004,-4298,,,,,,,,,,,,10004,-4298,1,0,3,485,26,37,6.39E+17,165,1,162000
536.086132,,10004,-4298,,,,,,,,,,,,10004,-4298,1,0,3,485,26,37,6.39E+17,165,1,162000
536.180125,,10004,-4298,,,,,,,,,,,,10004,-4298,1,0,3,485,26,37,6.39E+17,165,1,162000
536.266121,,10004,-4298,,,,,,,,,,,,10004,-4298,1,0,3,485,26,37,6.39E+17,165,1,162000
536.36713,,9894,-4312,,,,,,,,,,,,9894,-4312,1,0,3,485,26,37,6.39E+17,165,0,165000
536.498221,,9882,-4315,,,,,,,,,,,,9882,-4315,1,0,3,485,26,37,6.39E+17,165,1,165000
536.631128,,9874,-4317,,,,,,,,,,,,9874,-4317,1,0,3,485,26,37,6.39E+17,165,0,165000
536.670126,,9865,-4318,,,,,,,,,,,,9865,-4318,1,0,3,485,26,37,6.39E+17,165,0,165000
536.793136,,9858,-4320,,,,,,,,,,,,9858,-4320,1,0,3,485,26,37,6.39E+17,165,0,165000
536.931135,,9850,-4322,,,,,,,,,,,,9850,-4322,1,0,3,485,26,37,6.39E+17,165,0,165000
536.970125,,9845,-4323,,,,,,,,,,,,9845,-4323,1,0,3,485,26,37,6.39E+17,165,0,165000
537.074132,,9840,-4323,,,,,,,,,,,,9840,-4323,1,0,3,485,26,37,6.39E+17,165,0,165000
537.166142,,9837,-4324,,,,,,,,,,,,9837,-4324,1,0,3,485,26,37,6.39E+17,165,0,165000
537.270149,,9834,-4325,,,,,,,,,,,,9834,-4325,1,0,3,485,26,37,6.39E+17,165,0,165000
537.398146,,9833,-4325,,,,,,,,,,,,9833,-4325,1,0,3,485,26,37,6.39E+17,165,0,165000
537.537153,,9832,-4325,,,,,,,,,,,,9832,-4325,1,0,3,485,26,37,6.39E+17,165,0,165000
537.640141,,9831,-4326,,,,,,,,,,,,9831,-4326,1,0,3,485,26,37,6.39E+17,165,0,165000
537.695137,,9832,-4326,,,,,,,,,,,,9832,-4326,1,0,3,485,26,37,6.39E+17,165,0,165000
537.829154,,9831,-4326,,,,,,,,,,,,9831,-4326,1,0,3,485,26,37,6.39E+17,165,0,165000
537.946155,,9830,-4326,,,,,,,,,,,,9830,-4326,1,0,3,485,26,37,6.39E+17,165,0,165000
538.068154,,9830,-4326,,,,,,,,,,,,9830,-4326,1,1,3,485,26,37,6.39E+17,165,0,165000
538.16716,,9829,-4327,,,,,,,,,,,,9829,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
538.186156,,9829,-4327,,,,,,,,,,,,9829,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
538.272149,,9828,-4327,,,,,,,,,,,,9828,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
538.370161,,9828,-4327,,,,,,,,,,,,9828,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
538.472154,,9828,-4327,,,,,,,,,,,,9828,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
538.606183,,9828,-4327,,,,,,,,,,,,9828,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
538.666165,,9828,-4327,,,,,,,,,,,,9828,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
538.790236,,9828,-4327,,,,,,,,,,,,9828,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
538.90917,,9828,-4327,,,,,,,,,,,,9828,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
538.966167,,9828,-4327,,,,,,,,,,,,9828,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
539.066173,,9828,-4327,,,,,,,,,,,,9828,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
539.170182,,9828,-4327,,,,,,,,,,,,9828,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
539.340191,,9828,-4327,,,,,,,,,,,,9828,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
539.370173,,9828,-4327,,,,,,,,,,,,9828,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
539.55018,,9828,-4327,,,,,,,,,,,,9828,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
539.571176,,9827,-4327,,,,,,,,,,,,9827,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
539.678179,,9827,-4327,,,,,,,,,,,,9827,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
539.775193,,9827,-4327,,,,,,,,,,,,9827,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
539.866186,,9827,-4327,,,,,,,,,,,,9827,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
539.971186,,9827,-4327,,,,,,,,,,,,9827,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
540.146201,,9827,-4327,,,,,,,,,,,,9827,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
540.170185,,9827,-4327,,,,,,,,,,,,9827,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
540.286188,,9827,-4327,,,,,,,,,,,,9827,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
540.395199,,9827,-4327,,,,,,,,,,,,9827,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
540.570202,,9826,-4327,,,,,,,,,,,,9826,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
540.577198,,9826,-4327,,,,,,,,,,,,9826,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
540.668196,,9826,-4327,,,,,,,,,,,,9826,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
540.770209,,9826,-4327,,,,,,,,,,,,9826,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
540.867199,,9827,-4327,,,,,,,,,,,,9827,-4327,1,1,3,485,26,37,6.39E+17,165,0,165000
541.234242,,9827,-4327,,,,,,,,,,,,9827,-4327,1,0,0,485,26,37,6.39E+17,-1,0,165000
541.235696,,9827,-4326,,,,,,,,,,,,9827,-4326,1,0,0,485,26,37,6.39E+17,-1,0,165000
541.237088,,9827,-4326,,,,,,,,,,,,9827,-4326,1,0,0,485,26,37,6.39E+17,-1,0,165000
541.274214,,9827,-4326,,,,,,,,,,,,9827,-4326,1,0,0,485,26,37,6.39E+17,-1,0,165000
541.463223,,9826,-4327,,,,,,,,,,,,9826,-4327,1,0,0,485,26,37,6.39E+17,-1,0,165000
541.465215,,9818,-4328,,,,,,,,,,,,9818,-4328,1,0,0,485,26,37,6.39E+17,-1,0,165000
541.595228,,9805,-4331,,,,,,,,,,,,9805,-4331,1,0,0,485,26,37,6.39E+17,-1,1,165000
541.67722,,9781,-4334,,,,,,,,,,,,9781,-4334,1,0,0,485,26,37,6.39E+17,-1,1,165000
541.76623,,9762,-4336,,,,,,,,,,,,9762,-4336,1,0,0,485,26,37,6.39E+17,-1,1,166000
541.905243,,9731,-4338,,,,,,,,,,,,9731,-4338,1,0,0,485,26,37,6.39E+17,-1,1,166000
542.00126,,9714,-4339,,,,,,,,,,,,9714,-4339,1,0,0,485,26,37,6.39E+17,-1,1,166999
542.150245,,9680,-4342,,,,,,,,,,,,9680,-4342,1,0,0,485,26,37,6.39E+17,-1,1,168000
542.169233,,9655,-4343,,,,,,,,,,,,9655,-4343,1,0,0,485,26,37,6.39E+17,-1,1,168000
542.344252,,9632,-4345,,,,,,,,,,,,9632,-4345,1,0,0,485,26,37,6.39E+17,-1,1,168000
542.39531,,9604,-4346,,,,,,,,,,,,9604,-4346,1,0,0,485,26,37,6.39E+17,-1,1,169000
542.491229,,9582,-4347,,,,,,,,,,,,9582,-4347,1,0,0,485,26,37,6.39E+17,-1,1,169000
542.593261,,9555,-4347,,,,,,,,,,,,9555,-4347,1,0,0,485,26,37,6.39E+17,-1,1,170000
542.73024,,9533,-4348,,,,,,,,,,,,9533,-4348,1,0,0,485,26,37,6.39E+17,-1,1,170000
542.790238,,9508,-4349,,,,,,,,,,,,9508,-4349,1,0,0,485,26,37,6.39E+17,-1,1,171000
542.906251,,9486,-4350,,,,,,,,,,,,9486,-4350,1,0,0,485,26,37,6.39E+17,-1,1,171000
543.023254,,9454,-4351,,,,,,,,,,,,9454,-4351,1,0,0,485,26,37,6.39E+17,-1,1,172000
543.067256,,9437,-4351,,,,,,,,,,,,9437,-4351,1,0,0,485,26,37,6.39E+17,-1,1,172000
543.179266,,9408,-4352,,,,,,,,,,,,9408,-4352,1,0,0,485,26,37,6.39E+17,-1,1,172000
543.270257,,9386,-4352,,,,,,,,,,,,9386,-4352,1,0,0,485,26,37,6.39E+17,-1,1,173000
543.373261,,9359,-4352,,,,,,,,,,,,9359,-4352,1,0,0,485,26,37,6.39E+17,-1,1,173000
543.471264,,9336,-4352,,,,,,,,,,,,9336,-4352,1,0,0,485,26,37,6.39E+17,-1,1,174000
543.573275,,9310,-4351,,,,,,,,,,,,9310,-4351,1,0,0,485,26,37,6.39E+17,-1,1,174000
543.669265,,9287,-4351,,,,,,,,,,,,9287,-4351,1,0,0,485,26,37,6.39E+17,-1,1,174000
543.782276,,9263,-4351,,,,,,,,,,,,9263,-4351,1,0,0,485,26,37,6.39E+17,-1,1,175000
543.889326,,9240,-4350,,,,,,,,,,,,9240,-4350,1,0,0,485,26,37,6.39E+17,-1,1,175000
543.982275,,9212,-4350,,,,,,,,,,,,9212,-4350,1,0,0,485,26,37,6.39E+17,-1,1,175000
544.144282,,9190,-4350,,,,,,,,,,,,9190,-4350,1,0,0,485,26,37,6.39E+17,-1,1,176000
544.166272,,9163,-4349,,,,,,,,,,,,9163,-4349,1,0,0,485,26,37,6.39E+17,-1,1,176000
544.291271,,9134,-4349,,,,,,,,,,,,9134,-4349,1,0,0,485,26,37,6.39E+17,-1,1,176000
544.367281,,9113,-4348,,,,,,,,,,,,9113,-4348,1,0,0,485,26,37,6.39E+17,-1,1,177000
544.474274,,9101,-4349,,,,,,,,,,,,9101,-4349,1,0,3,485,26,37,6.39E+17,175,1,177000
544.56528,,9101,-4349,,,,,,,,,,,,9101,-4349,1,0,3,485,26,37,6.39E+17,175,1,177000
544.734289,,9101,-4349,,,,,,,,,,,,9101,-4349,1,0,3,485,26,37,6.39E+17,175,1,177000
544.769273,,9101,-4349,,,,,,,,,,,,9101,-4349,1,0,3,485,26,37,6.39E+17,175,1,177000
544.887282,,9101,-4349,,,,,,,,,,,,9101,-4349,1,0,3,485,26,37,6.39E+17,175,1,177000
544.966294,,8999,-4344,,,,,,,,,,,,8999,-4344,1,0,3,485,26,37,6.39E+17,175,0,178000
545.070295,,8993,-4343,,,,,,,,,,,,8993,-4343,1,0,3,485,26,37,6.39E+17,175,0,178000
545.1653,,8989,-4343,,,,,,,,,,,,8989,-4343,1,0,3,485,26,37,6.39E+17,175,0,178000
545.26631,,8986,-4344,,,,,,,,,,,,8986,-4344,1,0,3,485,26,37,6.39E+17,175,0,178000
545.373301,,8984,-4343,,,,,,,,,,,,8984,-4343,1,0,3,485,26,37,6.39E+17,175,0,178000
545.545298,,8983,-4343,,,,,,,,,,,,8983,-4343,1,0,3,485,26,37,6.39E+17,175,0,178000
545.586308,,8983,-4343,,,,,,,,,,,,8983,-4343,1,0,3,485,26,37,6.39E+17,175,0,178000
545.686295,,8983,-4343,,,,,,,,,,,,8983,-4343,1,0,3,485,26,37,6.39E+17,175,0,178000
545.770309,,8983,-4343,,,,,,,,,,,,8983,-4343,1,0,3,485,26,37,6.39E+17,175,0,178000
546.006333,,8983,-4343,,,,,,,,,,,,8983,-4343,1,0,3,485,26,37,6.39E+17,175,0,178000
546.00779,,8983,-4343,,,,,,,,,,,,8983,-4343,1,0,3,485,26,37,6.39E+17,175,0,178000
546.097317,,8983,-4343,,,,,,,,,,,,8983,-4343,1,0,3,485,26,37,6.39E+17,175,0,178000
546.167315,,8983,-4343,,,,,,,,,,,,8983,-4343,1,0,3,485,26,37,6.39E+17,175,0,178000
546.300324,,8983,-4344,,,,,,,,,,,,8983,-4344,1,0,3,485,26,37,6.39E+17,175,0,178000
546.458339,,8982,-4344,,,,,,,,,,,,8982,-4344,1,0,3,485,26,37,6.39E+17,175,0,178000
546.491307,,8982,-4344,,,,,,,,,,,,8982,-4344,1,1,3,485,26,37,6.39E+17,175,0,178000
546.668332,,8981,-4344,,,,,,,,,,,,8981,-4344,1,1,3,485,26,37,6.39E+17,175,0,178000
546.669774,,8981,-4344,,,,,,,,,,,,8981,-4344,1,1,3,485,26,37,6.39E+17,175,0,178000
546.870335,,8981,-4345,,,,,,,,,,,,8981,-4345,1,1,3,485,26,37,6.39E+17,175,0,178000
546.902348,,8981,-4345,,,,,,,,,,,,8981,-4345,1,1,3,485,26,37,6.39E+17,175,0,178000
546.988324,,8980,-4345,,,,,,,,,,,,8980,-4345,1,1,3,485,26,37,6.39E+17,175,0,178000
547.06533,,8980,-4345,,,,,,,,,,,,8980,-4345,1,1,3,485,26,37,6.39E+17,175,0,178000
547.280336,,8980,-4345,,,,,,,,,,,,8980,-4345,1,1,3,485,26,37,6.39E+17,175,0,178000
547.30634,,8980,-4345,,,,,,,,,,,,8980,-4345,1,1,3,485,26,37,6.39E+17,175,0,178000
547.434331,,8980,-4346,,,,,,,,,,,,8980,-4346,1,1,3,485,26,37,6.39E+17,175,0,178000
547.474349,,8980,-4346,,,,,,,,,,,,8980,-4346,1,1,3,485,26,37,6.39E+17,175,0,178000
547.70934,,8980,-4345,,,,,,,,,,,,8980,-4345,1,1,3,485,26,37,6.39E+17,175,0,178000
547.725332,,8980,-4345,,,,,,,,,,,,8980,-4345,1,1,3,485,26,37,6.39E+17,175,0,178000
547.767332,,8979,-4345,,,,,,,,,,,,8979,-4345,1,1,3,485,26,37,6.39E+17,175,0,178000
547.903349,,8979,-4345,,,,,,,,,,,,8979,-4345,1,1,3,485,26,37,6.39E+17,175,0,178000
548.015368,,8979,-4345,,,,,,,,,,,,8979,-4345,1,1,3,485,26,37,6.39E+17,175,0,178000
548.070352,,8979,-4345,,,,,,,,,,,,8979,-4345,1,1,3,485,26,37,6.39E+17,175,0,178000
548.170353,,8979,-4345,,,,,,,,,,,,8979,-4345,1,1,3,485,26,37,6.39E+17,175,0,178000
548.290347,,8979,-4346,,,,,,,,,,,,8979,-4346,1,1,3,485,26,37,6.39E+17,175,0,178000
548.373356,,8979,-4346,,,,,,,,,,,,8979,-4346,1,1,3,485,26,37,6.39E+17,175,0,178000
548.507361,,8979,-4346,,,,,,,,,,,,8979,-4346,1,1,3,485,26,37,6.39E+17,175,0,178000
548.570409,,8979,-4346,,,,,,,,,,,,8979,-4346,1,1,3,485,26,37,6.39E+17,175,0,178000
548.674353,,8979,-4346,,,,,,,,,,,,8979,-4346,1,1,3,485,26,37,6.39E+17,175,0,178000
548.769366,,8979,-4346,,,,,,,,,,,,8979,-4346,1,1,3,485,26,37,6.39E+17,175,0,178000
548.878443,,8979,-4346,,,,,,,,,,,,8979,-4346,1,1,3,485,26,37,6.39E+17,175,0,178000
548.965369,,8979,-4346,,,,,,,,,,,,8979,-4346,1,1,3,485,26,37,6.39E+17,175,0,178000
549.114372,,8979,-4346,,,,,,,,,,,,8979,-4346,1,1,3,485,26,37,6.39E+17,175,0,178000
549.18136,,8979,-4347,,,,,,,,,,,,8979,-4347,1,1,3,485,26,37,6.39E+17,175,0,178000
549.270363,,8979,-4347,,,,,,,,,,,,8979,-4347,1,1,3,485,26,37,6.39E+17,175,0,178000
549.394378,,8979,-4347,,,,,,,,,,,,8979,-4347,1,1,3,485,26,37,6.39E+17,175,0,178000
549.509382,,8979,-4347,,,,,,,,,,,,8979,-4347,1,0,0,485,26,37,6.39E+17,-1,0,178000
549.604379,,8979,-4347,,,,,,,,,,,,8979,-4347,1,0,0,485,26,37,6.39E+17,-1,0,178000
549.714381,,8979,-4347,,,,,,,,,,,,8979,-4347,1,0,0,485,26,37,6.39E+17,-1,0,178000
549.765378,,8979,-4347,,,,,,,,,,,,8979,-4347,1,0,0,485,26,37,6.39E+17,-1,0,178000
549.866392,,8977,-4347,,,,,,,,,,,,8977,-4347,1,0,0,485,26,37,6.39E+17,-1,0,178000
549.969387,,8969,-4347,,,,,,,,,,,,8969,-4347,1,0,0,485,26,37,6.39E+17,-1,1,178000
550.087401,,8953,-4347,,,,,,,,,,,,8953,-4347,1,0,0,485,26,37,6.39E+17,-1,1,178000
550.165432,,8934,-4347,,,,,,,,,,,,8934,-4347,1,0,0,485,26,37,6.39E+17,-1,1,178000
550.310387,,8910,-4347,,,,,,,,,,,,8910,-4347,1,0,0,485,26,37,6.39E+17,-1,1,178000
550.366385,,8886,-4347,,,,,,,,,,,,8886,-4347,1,0,0,485,26,37,6.39E+17,-1,1,178000
550.468384,,8857,-4346,,,,,,,,,,,,8857,-4346,1,0,0,485,26,37,6.39E+17,-1,1,179000
550.588402,,8829,-4345,,,,,,,,,,,,8829,-4345,1,0,0,485,26,37,6.39E+17,-1,1,179000
550.768401,,8806,-4343,,,,,,,,,,,,8806,-4343,1,0,0,485,26,37,6.39E+17,-1,1,179000
550.789407,,8775,-4341,,,,,,,,,,,,8775,-4341,1,0,0,485,26,37,6.39E+17,-1,1,179000
550.908402,,8757,-4340,,,,,,,,,,,,8757,-4340,1,0,0,485,26,37,6.39E+17,-1,1,179000
550.993396,,8724,-4339,,,,,,,,,,,,8724,-4339,1,0,0,485,26,37,6.39E+17,-1,1,-180000
551.069413,,8701,-4338,,,,,,,,,,,,8701,-4338,1,0,0,485,26,37,6.39E+17,-1,1,-180000
551.212414,,8676,-4337,,,,,,,,,,,,8676,-4337,1,0,0,485,26,37,6.39E+17,-1,1,-180000
551.304414,,8654,-4336,,,,,,,,,,,,8654,-4336,1,0,0,485,26,37,6.39E+17,-1,1,-180000
551.432415,,8628,-4334,,,,,,,,,,,,8628,-4334,1,0,0,485,26,37,6.39E+17,-1,1,-180000
551.649435,,8606,-4333,,,,,,,,,,,,8606,-4333,1,0,0,485,26,37,6.39E+17,-1,1,-179000
551.650884,,8580,-4331,,,,,,,,,,,,8580,-4331,1,0,0,485,26,37,6.39E+17,-1,1,-179000
551.669406,,8557,-4329,,,,,,,,,,,,8557,-4329,1,0,0,485,26,37,6.39E+17,-1,1,-179000
551.786423,,8532,-4328,,,,,,,,,,,,8532,-4328,1,0,0,485,26,37,6.39E+17,-1,1,-179000
551.901424,,8510,-4326,,,,,,,,,,,,8510,-4326,1,0,0,485,26,37,6.39E+17,-1,1,-179000
552.078421,,8482,-4324,,,,,,,,,,,,8482,-4324,1,0,0,485,26,37,6.39E+17,-1,1,-179000
552.081415,,8459,-4323,,,,,,,,,,,,8459,-4323,1,0,0,485,26,37,6.39E+17,-1,1,-179000
552.173433,,8431,-4322,,,,,,,,,,,,8431,-4322,1,0,0,485,26,37,6.39E+17,-1,1,-179000
552.270422,,8409,-4321,,,,,,,,,,,,8409,-4321,1,0,0,485,26,37,6.39E+17,-1,1,-178000
552.495429,,8380,-4319,,,,,,,,,,,,8380,-4319,1,0,0,485,26,37,6.39E+17,-1,1,-178000
552.497427,,8353,-4318,,,,,,,,,,,,8353,-4318,1,0,0,485,26,37,6.39E+17,-1,1,-178000
552.61943,,8331,-4316,,,,,,,,,,,,8331,-4316,1,0,0,485,26,37,6.39E+17,-1,1,-178000
552.67843,,8307,-4316,,,,,,,,,,,,8307,-4316,1,0,0,485,26,37,6.39E+17,-1,1,-178000
552.769442,,8285,-4314,,,,,,,,,,,,8285,-4314,1,0,0,485,26,37,6.39E+17,-1,1,-178000
552.937444,,8257,-4313,,,,,,,,,,,,8257,-4313,1,0,0,485,26,37,6.39E+17,-1,1,-178000
552.965426,,8235,-4312,,,,,,,,,,,,8235,-4312,1,0,0,485,26,37,6.39E+17,-1,1,-178000
553.065454,,8207,-4310,,,,,,,,,,,,8207,-4310,1,0,0,485,26,37,6.39E+17,-1,1,-178000
553.199457,,8184,-4309,,,,,,,,,,,,8184,-4309,1,0,0,485,26,37,6.39E+17,-1,1,-178000
553.318466,,8159,-4307,,,,,,,,,,,,8159,-4307,1,0,0,485,26,37,6.39E+17,-1,1,-178000
553.405452,,8136,-4306,,,,,,,,,,,,8136,-4306,1,0,0,485,26,37,6.39E+17,-1,1,-178000
553.502471,,8104,-4304,,,,,,,,,,,,8104,-4304,1,0,3,485,26,37,6.39E+17,185,1,-177000
553.599451,,8104,-4304,,,,,,,,,,,,8104,-4304,1,0,3,485,26,37,6.39E+17,185,1,-177000
553.71047,,8104,-4304,,,,,,,,,,,,8104,-4304,1,0,3,485,26,37,6.39E+17,185,1,-177000
553.821456,,8104,-4304,,,,,,,,,,,,8104,-4304,1,0,3,485,26,37,6.39E+17,185,1,-177000
554.141495,,8104,-4304,,,,,,,,,,,,8104,-4304,1,0,3,485,26,37,6.39E+17,185,1,-177000
554.142949,,8104,-4304,,,,,,,,,,,,8104,-4304,1,0,3,485,26,37,6.39E+17,185,0,-177000
554.144346,,7998,-4296,,,,,,,,,,,,7998,-4296,1,0,3,485,26,37,6.39E+17,185,0,-177000
554.188464,,7993,-4295,,,,,,,,,,,,7993,-4295,1,0,3,485,26,37,6.39E+17,185,0,-177000
554.269455,,7990,-4295,,,,,,,,,,,,7990,-4295,1,0,3,485,26,37,6.39E+17,185,0,-177000
554.389476,,7988,-4294,,,,,,,,,,,,7988,-4294,1,0,3,485,26,37,6.39E+17,185,0,-177000
554.470474,,7988,-4294,,,,,,,,,,,,7988,-4294,1,0,3,485,26,37,6.39E+17,185,0,-177000
554.589469,,7989,-4294,,,,,,,,,,,,7989,-4294,1,0,3,485,26,37,6.39E+17,185,0,-177000
554.733494,,7990,-4294,,,,,,,,,,,,7990,-4294,1,0,3,485,26,37,6.39E+17,185,0,-177000
554.773466,,7992,-4295,,,,,,,,,,,,7992,-4295,1,0,3,485,26,37,6.39E+17,185,0,-177000
554.873472,,7993,-4295,,,,,,,,,,,,7993,-4295,1,0,3,485,26,37,6.39E+17,185,0,-177000
554.994479,,7994,-4295,,,,,,,,,,,,7994,-4295,1,0,3,485,26,37,6.39E+17,185,0,-177000
555.070493,,7995,-4295,,,,,,,,,,,,7995,-4295,1,0,3,485,26,37,6.39E+17,185,0,-177000
555.281497,,7995,-4295,,,,,,,,,,,,7995,-4295,1,0,3,485,26,37,6.39E+17,185,0,-177000
555.332491,,7995,-4295,,,,,,,,,,,,7995,-4295,1,0,3,485,26,37,6.39E+17,185,0,-177000
555.409479,,7995,-4296,,,,,,,,,,,,7995,-4296,1,0,3,485,26,37,6.39E+17,185,0,-177000
555.526494,,7995,-4296,,,,,,,,,,,,7995,-4296,1,0,3,485,26,37,6.39E+17,185,0,-177000
555.737498,,7994,-4295,,,,,,,,,,,,7994,-4295,1,1,3,485,26,37,6.39E+17,185,0,-177000
555.786488,,7994,-4295,,,,,,,,,,,,7994,-4295,1,1,3,485,26,37,6.39E+17,185,0,-177000
555.813486,,7994,-4295,,,,,,,,,,,,7994,-4295,1,1,3,485,26,37,6.39E+17,185,0,-177000
556.024509,,7993,-4295,,,,,,,,,,,,7993,-4295,1,1,3,485,26,37,6.39E+17,185,0,-177000
556.025965,,7993,-4295,,,,,,,,,,,,7993,-4295,1,1,3,485,26,37,6.39E+17,185,0,-177000
556.274529,,7993,-4295,,,,,,,,,,,,7993,-4295,1,1,3,485,26,37,6.39E+17,185,0,-177000
556.275986,,7993,-4295,,,,,,,,,,,,7993,-4295,1,1,3,485,26,37,6.39E+17,185,0,-177000
556.281496,,7993,-4295,,,,,,,,,,,,7993,-4295,1,1,3,485,26,37,6.39E+17,185,0,-177000
556.393509,,7993,-4295,,,,,,,,,,,,7993,-4295,1,1,3,485,26,37,6.39E+17,185,0,-177000
556.466507,,7993,-4295,,,,,,,,,,,,7993,-4295,1,1,3,485,26,37,6.39E+17,185,0,-177000
556.565514,,7992,-4295,,,,,,,,,,,,7992,-4295,1,1,3,485,26,37,6.39E+17,185,0,-177000
556.713529,,7992,-4295,,,,,,,,,,,,7992,-4295,1,1,3,485,26,37,6.39E+17,185,0,-177000
556.782505,,7992,-4295,,,,,,,,,,,,7992,-4295,1,1,3,485,26,37,6.39E+17,185,0,-177000
556.897528,,7992,-4295,,,,,,,,,,,,7992,-4295,1,1,3,485,26,37,6.39E+17,185,0,-177000
557.010516,,7992,-4296,,,,,,,,,,,,7992,-4296,1,1,3,485,26,37,6.39E+17,185,0,-177000
557.073533,,7992,-4296,,,,,,,,,,,,7992,-4296,1,1,3,485,26,37,6.39E+17,185,0,-177000
