sessionNumber,PdoaFirst,PdoaSecond,PdoaThird,AoAElevation,AoAAzimuth,Distance,x,y,z,DstPdoaFirst,DstPdoaSecond,DstPdoaThird,RSSI,timestamp,drop_count,car_time,car_x,car_y
,,,,,,,,,,,,,,,,1745215418.0,801,-45
13054,-61.93,+121.16,-59.22,0.00,-42.30,772,519,0,570,0.00,0.00,0.00,-62.00,1745215488344,0,,,
,,,,,,,,,,,,,,,,1745215418.0,800,-39
13055,-58.82,+124.62,-65.80,1.27,-43.82,774,535,17,558,0.00,0.00,0.00,-62.00,1745215488450,0,,,
,,,,,,,,,,,,,,,,1745215418.0,800,-34
13056,-56.70,+117.50,-60.79,0.00,-40.75,778,507,0,589,0.00,0.00,0.00,-62.00,1745215488544,0,,,
,,,,,,,,,,,,,,,,1745215419.0,800,-28
13057,-55.38,+121.62,-66.24,1.98,-42.53,778,525,26,572,0.00,0.00,0.00,-61.00,1745215488645,0,,,
,,,,,,,,,,,,,,,,1745215419.0,800,-23
13058,-53.50,+119.34,-65.83,2.25,-41.56,771,511,30,576,0.00,0.00,0.00,-62.00,1745215488750,0,,,
,,,,,,,,,,,,,,,,1745215419.0,800,-18
13059,-57.84,+115.95,-58.11,0.00,-40.09,776,499,0,593,0.00,0.00,0.00,-64.00,1745215488847,0,,,
,,,,,,,,,,,,,,,,1745215419.0,800,-13
13060,-55.05,+121.09,-66.04,2.01,-42.30,775,521,27,572,0.00,0.00,0.00,-62.00,1745215488945,0,,,
,,,,,,,,,,,,,,,,1745215419.0,799,-7
13061,-47.95,+123.56,-75.60,5.07,-43.55,772,529,68,557,0.00,0.00,0.00,-61.00,1745215489046,0,,,
,,,,,,,,,,,,,,,,1745215419.0,799,-2
13062,-57.82,+119.26,-61.43,0.00,-41.50,774,512,0,579,0.00,0.00,0.00,-63.00,1745215489148,0,,,
,,,,,,,,,,,,,,,,1745215419.0,799,3
13063,-29.70,+117.85,-88.15,10.79,-41.79,776,507,145,568,0.00,0.00,0.00,-64.00,1745215489246,0,,,
,,,,,,,,,,,,,,,,1745215419.0,798,8
13064,-56.29,+120.74,-64.44,1.48,-42.13,777,521,20,576,0.00,0.00,0.00,-62.00,1745215489346,0,,,
,,,,,,,,,,,,,,,,1745215419.0,798,15
13065,-41.57,+117.21,-75.63,6.26,-40.91,771,501,84,579,0.00,0.00,0.00,-62.00,1745215489451,0,,,
,,,,,,,,,,,,,,,,1745215419.0,797,21
13066,-59.33,+137.17,-77.83,3.39,-49.75,773,588,45,498,0.00,0.00,0.00,-61.00,1745215489546,0,,,
,,,,,,,,,,,,,,,,1745215420.0,797,26
13067,-47.83,+118.52,-70.69,4.19,-41.31,776,510,56,581,0.00,0.00,0.00,-61.00,1745215489647,0,,,
,,,,,,,,,,,,,,,,1745215420.0,796,32
13068,-59.21,+140.44,-81.23,4.04,-51.45,775,604,54,481,0.00,0.00,0.00,-62.00,1745215489747,0,,,
,,,,,,,,,,,,,,,,1745215420.0,796,37
13069,-50.15,+123.12,-72.96,4.18,-43.29,770,526,56,558,0.00,0.00,0.00,-61.00,1745215489849,0,,,
,,,,,,,,,,,,,,,,1745215420.0,795,43
13070,-63.77,+140.31,-76.53,2.33,-51.26,771,600,31,482,0.00,0.00,0.00,-63.00,1745215489949,0,,,
,,,,,,,,,,,,,,,,1745215420.0,795,48
13071,-51.81,+126.29,-74.47,4.15,-44.69,765,536,55,542,0.00,0.00,0.00,-64.00,1745215490049,0,,,
,,,,,,,,,,,,,,,,1745215420.0,794,54
13074,-80.87,+132.34,-51.47,-5.40,-47.59,770,565,-72,517,0.00,0.00,0.00,-65.00,1745215490348,2,,,
,,,,,,,,,,,,,,,,1745215420.0,794,58
13075,-72.70,+132.24,-59.53,-2.41,-47.32,771,566,-32,522,0.00,0.00,0.00,-64.00,1745215490450,0,,,
,,,,,,,,,,,,,,,,1745215420.0,793,64
13076,-70.65,+134.72,-64.06,-1.20,-48.46,763,570,-15,505,0.00,0.00,0.00,-62.00,1745215490548,0,,,
,,,,,,,,,,,,,,,,1745215420.0,792,69
13077,-61.39,+128.17,-66.77,0.00,-45.40,766,545,0,537,0.00,0.00,0.00,-63.00,1745215490649,0,,,
,,,,,,,,,,,,,,,,1745215420.0,791,76
13078,-79.39,+150.16,-70.77,-1.57,-56.56,765,638,-20,421,0.00,0.00,0.00,-63.00,1745215490752,0,,,
,,,,,,,,,,,,,,,,1745215421.0,791,80
13079,-60.66,+131.81,-71.15,1.91,-47.10,766,560,25,521,0.00,0.00,0.00,-62.00,1745215490848,0,,,
,,,,,,,,,,,,,,,,1745215421.0,790,87
13081,-81.07,+134.09,-53.02,-5.15,-48.40,768,571,-68,507,0.00,0.00,0.00,-61.00,1745215491048,1,,,
,,,,,,,,,,,,,,,,1745215421.0,789,92
13082,-77.25,+145.66,-68.41,-1.61,-54.04,765,618,-21,449,0.00,0.00,0.00,-58.00,1745215491157,0,,,
,,,,,,,,,,,,,,,,1745215421.0,788,98
13083,-86.44,+140.96,-54.51,-5.86,-51.91,769,602,-78,471,0.00,0.00,0.00,-57.00,1745215491249,0,,,
,,,,,,,,,,,,,,,,1745215421.0,787,103
13084,-75.49,+139.73,-64.23,-2.06,-50.95,771,598,-27,485,0.00,0.00,0.00,-57.00,1745215491349,0,,,
,,,,,,,,,,,,,,,,1745215421.0,786,109
13085,-91.56,+148.02,-56.45,-6.45,-55.84,762,626,-85,425,0.00,0.00,0.00,-61.00,1745215491449,0,,,
,,,,,,,,,,,,,,,,1745215421.0,785,114
13086,-102.07,+151.27,-49.20,-9.75,-58.50,770,647,-130,396,0.00,0.00,0.00,-61.00,1745215491549,0,,,
,,,,,,,,,,,,,,,,1745215421.0,784,119
13087,-94.99,+170.04,-75.04,-3.65,-71.18,760,717,-48,244,0.00,0.00,0.00,-61.00,1745215491650,0,,,
,,,,,,,,,,,,,,,,1745215421.0,783,124
13088,-102.26,+152.32,-50.06,-9.62,-59.12,763,645,-127,386,0.00,0.00,0.00,-62.00,1745215491749,0,,,
,,,,,,,,,,,,,,,,1745215421.0,782,130
13089,-99.70,+171.50,-71.79,-5.12,-73.05,757,721,-67,219,0.00,0.00,0.00,-62.00,1745215491849,0,,,
,,,,,,,,,,,,,,,,1745215422.0,781,135
13090,-110.20,+182.36,-72.16,-6.85,-90.00,771,765,-91,0,0.00,0.00,0.00,-62.00,1745215491951,0,,,
,,,,,,,,,,,,,,,,1745215422.0,780,140
13091,-112.48,+184.17,-71.68,-7.27,-90.00,767,760,-97,0,0.00,0.00,0.00,-62.00,1745215492050,0,,,
,,,,,,,,,,,,,,,,1745215422.0,778,146
13092,-113.14,+189.29,-76.15,-6.42,-90.00,757,752,-84,0,0.00,0.00,0.00,-62.00,1745215492150,0,,,
,,,,,,,,,,,,,,,,1745215422.0,777,150
13095,-122.45,+178.58,-56.13,-12.09,-90.00,756,739,-158,0,0.00,0.00,0.00,-62.00,1745215492450,2,,,
,,,,,,,,,,,,,,,,1745215422.0,776,156
13096,-114.42,+189.34,-74.92,-6.85,-90.00,761,755,-90,0,0.00,0.00,0.00,-63.00,1745215492550,0,,,
,,,,,,,,,,,,,,,,1745215422.0,774,161
13097,-130.59,+194.90,-64.31,-11.09,-90.00,762,747,-146,0,0.00,0.00,0.00,-63.00,1745215492651,0,,,
,,,,,,,,,,,,,,,,1745215422.0,773,167
13098,-125.26,+180.01,-54.74,-12.73,-90.00,754,735,-166,0,0.00,0.00,0.00,-62.00,1745215492751,0,,,
,,,,,,,,,,,,,,,,1745215422.0,772,171
13099,-121.65,+172.33,-50.68,-13.14,-79.48,753,720,-171,133,0.00,0.00,0.00,-62.00,1745215492851,0,,,
,,,,,,,,,,,,,,,,1745215422.0,770,177
13100,-118.67,+177.79,-59.12,-10.93,-90.00,757,743,-143,0,0.00,0.00,0.00,-62.00,1745215492951,0,,,
,,,,,,,,,,,,,,,,1745215422.0,769,182
13101,-122.88,+172.27,-49.39,-13.62,-80.00,761,728,-179,128,0.00,0.00,0.00,-61.00,1745215493053,0,,,
,,,,,,,,,,,,,,,,1745215423.0,767,187
13102,-122.92,+162.99,-40.06,-15.40,-69.92,761,689,-202,251,0.00,0.00,0.00,-58.00,1745215493152,0,,,
,,,,,,,,,,,,,,,,1745215423.0,765,192
13104,-116.02,+193.69,-77.66,-6.51,-90.00,760,755,-86,0,0.00,0.00,0.00,-57.00,1745215493353,1,,,
,,,,,,,,,,,,,,,,1745215423.0,763,197
13105,-120.18,+168.53,-48.35,-13.31,-74.18,750,702,-172,198,0.00,0.00,0.00,-63.00,1745215493453,0,,,
,,,,,,,,,,,,,,,,1745215423.0,762,202
13106,-108.86,+185.37,-76.51,-5.75,-90.00,755,751,-75,0,0.00,0.00,0.00,-61.00,1745215493547,0,,,
,,,,,,,,,,,,,,,,1745215423.0,760,208
13107,-113.21,+183.96,-70.75,-7.58,-90.00,750,743,-98,0,0.00,0.00,0.00,-61.00,1745215493653,0,,,
,,,,,,,,,,,,,,,,1745215423.0,758,213
13108,-116.70,+164.33,-47.63,-12.79,-69.41,752,686,-166,257,0.00,0.00,0.00,-61.00,1745215493738,0,,,
,,,,,,,,,,,,,,,,1745215423.0,756,219
13109,-123.24,+161.89,-38.64,-15.73,-69.13,756,679,-204,259,0.00,0.00,0.00,-58.00,1745215493849,0,,,
,,,,,,,,,,,,,,,,1745215423.0,754,223
13110,-117.71,+161.68,-43.96,-13.67,-67.57,759,681,-179,281,0.00,0.00,0.00,-62.00,1745215493945,0,,,
,,,,,,,,,,,,,,,,1745215423.0,752,229
13111,-131.14,+154.93,-23.79,-20.13,-66.45,753,648,-259,282,0.00,0.00,0.00,-62.00,1745215494041,0,,,
,,,,,,,,,,,,,,,,1745215423.0,750,233
13112,-125.43,+165.89,-40.46,-15.80,-73.30,753,693,-205,208,0.00,0.00,0.00,-61.00,1745215494152,0,,,
,,,,,,,,,,,,,,,,1745215424.0,748,240
13113,-124.81,+191.49,-66.68,-9.93,-90.00,760,748,-131,0,0.00,0.00,0.00,-62.00,1745215494254,0,,,
,,,,,,,,,,,,,,,,1745215424.0,745,245
13114,-128.37,+165.05,-36.68,-17.09,-73.60,757,694,-222,204,0.00,0.00,0.00,-61.00,1745215494344,0,,,
,,,,,,,,,,,,,,,,1745215424.0,743,249
13115,-136.38,+192.52,-56.14,-13.51,-90.00,757,736,-176,0,0.00,0.00,0.00,-61.00,1745215494440,0,,,
,,,,,,,,,,,,,,,,1745215424.0,741,255
13116,-149.67,+179.11,-29.44,-21.17,-90.00,755,704,-272,0,0.00,0.00,0.00,-62.00,1745215494552,0,,,
,,,,,,,,,,,,,,,,1745215424.0,738,260
13117,-154.55,+193.92,-39.37,-18.91,-90.00,758,717,-245,0,0.00,0.00,0.00,-63.00,1745215494648,0,,,
,,,,,,,,,,,,,,,,1745215424.0,736,265
13118,-152.84,+182.03,-29.18,-21.40,-90.00,753,701,-274,0,0.00,0.00,0.00,-64.00,1745215494744,0,,,
,,,,,,,,,,,,,,,,1745215424.0,734,270
13119,-182.16,+171.81,+10.35,-32.89,-90.00,755,633,-409,0,0.00,0.00,0.00,-64.00,1745215494854,0,,,
,,,,,,,,,,,,,,,,1745215424.0,731,275
13120,-162.17,+207.62,-45.45,-17.97,-90.00,750,713,-231,0,0.00,0.00,0.00,-64.00,1745215494955,0,,,
,,,,,,,,,,,,,,,,1745215424.0,729,279
13121,-190.13,+208.53,-18.40,-25.41,-90.00,748,675,-320,0,0.00,0.00,0.00,-65.00,1745215495050,0,,,
,,,,,,,,,,,,,,,,1745215424.0,725,285
13122,-182.14,+200.88,-18.74,-25.14,-90.00,755,683,-320,0,0.00,0.00,0.00,-64.00,1745215495141,0,,,
,,,,,,,,,,,,,,,,1745215425.0,723,289
13123,-174.53,+207.97,-33.44,-21.37,-90.00,751,699,-273,0,0.00,0.00,0.00,-65.00,1745215495256,0,,,
,,,,,,,,,,,,,,,,1745215425.0,720,294
13124,-192.20,+205.89,-13.68,-26.58,-90.00,744,665,-332,0,0.00,0.00,0.00,-65.00,1745215495356,0,,,
,,,,,,,,,,,,,,,,1745215425.0,718,299
13125,-160.56,+208.42,-47.85,-17.32,-90.00,739,705,-220,0,0.00,0.00,0.00,-69.00,1745215495443,0,,,
,,,,,,,,,,,,,,,,1745215425.0,715,304
13126,-152.39,+183.15,-30.75,-20.96,-90.00,746,696,-266,0,0.00,0.00,0.00,-65.00,1745215495539,0,,,
,,,,,,,,,,,,,,,,1745215425.0,712,309
13127,-145.36,+194.26,-48.89,-15.98,-90.00,742,713,-204,0,0.00,0.00,0.00,-66.00,1745215495657,0,,,
,,,,,,,,,,,,,,,,1745215425.0,709,314
13128,-152.71,+170.59,-17.87,-24.51,-90.00,744,676,-308,0,0.00,0.00,0.00,-64.00,1745215495746,0,,,
,,,,,,,,,,,,,,,,1745215425.0,706,318
13129,-141.46,+170.12,-28.65,-20.93,-90.00,735,686,-262,0,0.00,0.00,0.00,-64.00,1745215495842,0,,,
,,,,,,,,,,,,,,,,1745215425.0,703,323
13130,-120.71,+171.40,-50.68,-12.97,-77.75,738,702,-165,152,0.00,0.00,0.00,-64.00,1745215495958,0,,,
,,,,,,,,,,,,,,,,1745215425.0,700,327
13131,-100.80,+185.58,-84.77,-2.84,-90.00,740,739,-36,0,0.00,0.00,0.00,-64.00,1745215496049,0,,,
,,,,,,,,,,,,,,,,1745215425.0,697,332
13132,-132.14,+153.92,-21.78,-20.72,-66.10,743,635,-262,281,0.00,0.00,0.00,-65.00,1745215496145,0,,,
,,,,,,,,,,,,,,,,1745215426.0,694,337
13135,-76.34,+189.08,-112.74,6.33,-90.00,745,740,82,0,0.00,0.00,0.00,-64.00,1745215496453,2,,,
,,,,,,,,,,,,,,,,1745215426.0,691,342
13136,-102.35,+152.31,-49.95,-9.66,-59.12,735,621,-123,371,0.00,0.00,0.00,-63.00,1745215496543,0,,,
,,,,,,,,,,,,,,,,1745215426.0,687,347
13137,-89.16,+187.26,-98.09,1.56,-90.00,739,738,20,0,0.00,0.00,0.00,-65.00,1745215496651,0,,,
,,,,,,,,,,,,,,,,1745215426.0,685,350
13140,-120.58,+187.57,-66.99,-9.35,-90.00,736,726,-119,0,0.00,0.00,0.00,-72.00,1745215496941,2,,,
,,,,,,,,,,,,,,,,1745215426.0,681,355
13141,-119.77,+209.92,-90.15,-4.64,-90.00,734,731,-59,0,0.00,0.00,0.00,-69.00,1745215497051,0,,,
,,,,,,,,,,,,,,,,1745215426.0,678,360
13142,-136.99,+225.49,-88.49,-7.06,-90.00,734,728,-90,0,0.00,0.00,0.00,-66.00,1745215497153,0,,,
,,,,,,,,,,,,,,,,1745215426.0,675,365
13143,-140.76,+229.12,-88.35,-7.51,-90.00,736,729,-96,0,0.00,0.00,0.00,-72.00,1745215497252,0,,,
,,,,,,,,,,,,,,,,1745215426.0,672,369
13147,-189.84,+266.76,-76.91,-13.72,-90.00,744,722,-176,0,0.00,0.00,0.00,-67.00,1745215497654,3,,,
,,,,,,,,,,,,,,,,1745215426.0,668,374
13149,+20.65,-100.81,+80.16,-11.00,34.78,748,-418,-142,603,0.00,0.00,0.00,-73.00,1745215497855,1,,,
,,,,,,,,,,,,,,,,1745215426.0,665,378
13150,-56.42,-56.05,+112.47,-32.79,21.73,741,-230,-401,578,0.00,0.00,0.00,-71.00,1745215497953,0,,,
,,,,,,,,,,,,,,,,1745215427.0,661,383
13162,-121.61,-86.45,+208.06,-65.56,90.00,719,-297,-654,0,0.00,0.00,0.00,-65.00,1745215499153,11,,,
,,,,,,,,,,,,,,,,1745215427.0,658,387
13163,-124.60,+151.96,-27.35,-18.16,-62.68,727,613,-226,317,0.00,0.00,0.00,-67.00,1745215499254,0,,,
,,,,,,,,,,,,,,,,1745215427.0,655,391
13164,-106.90,+140.77,-33.86,-13.53,-53.54,727,568,-170,420,0.00,0.00,0.00,-65.00,1745215499353,0,,,
,,,,,,,,,,,,,,,,1745215427.0,651,395
13165,-114.20,+115.98,-1.77,-21.12,-43.68,722,465,-260,487,0.00,0.00,0.00,-70.00,1745215499447,0,,,
,,,,,,,,,,,,,,,,1745215427.0,647,399
13167,-108.61,-27.59,+136.20,-51.73,14.32,718,-109,-563,430,0.00,0.00,0.00,-74.00,1745215499658,1,,,
,,,,,,,,,,,,,,,,1745215427.0,644,403
13168,-108.87,+92.30,+16.57,-23.71,-34.05,719,368,-289,545,0.00,0.00,0.00,-69.00,1745215499756,0,,,
,,,,,,,,,,,,,,,,1745215427.0,640,408
13169,-104.71,+129.40,-24.69,-14.86,-48.05,714,513,-183,461,0.00,0.00,0.00,-70.00,1745215499840,0,,,
,,,,,,,,,,,,,,,,1745215427.0,637,411
13170,-103.89,+103.60,+0.28,-19.51,-37.62,720,414,-240,537,0.00,0.00,0.00,-67.00,1745215499949,0,,,
,,,,,,,,,,,,,,,,1745215427.0,632,416
13171,-109.87,+141.18,-31.30,-14.58,-54.13,719,563,-180,407,0.00,0.00,0.00,-68.00,1745215500056,0,,,
,,,,,,,,,,,,,,,,1745215427.0,629,420
13172,-119.22,+149.74,-30.51,-16.52,-60.19,712,592,-202,339,0.00,0.00,0.00,-68.00,1745215500158,0,,,
,,,,,,,,,,,,,,,,1745215428.0,624,424
13173,-103.99,+262.51,-158.52,6.82,-90.00,715,709,84,0,0.00,0.00,0.00,-71.00,1745215500255,0,,,
,,,,,,,,,,,,,,,,1745215428.0,621,427
13174,-127.88,+159.78,-31.90,-17.92,-68.90,710,630,-218,243,0.00,0.00,0.00,-71.00,1745215500348,0,,,
,,,,,,,,,,,,,,,,1745215428.0,617,431
13175,-57.97,+92.16,-34.19,-4.36,-30.89,714,365,-54,610,0.00,0.00,0.00,-71.00,1745215500454,0,,,
,,,,,,,,,,,,,,,,1745215428.0,612,435
13176,-101.70,+211.25,-109.55,1.21,-90.00,715,714,15,0,0.00,0.00,0.00,-68.00,1745215500556,0,,,
,,,,,,,,,,,,,,,,1745215428.0,609,439
13178,-81.29,+173.28,-91.99,1.95,-74.41,710,683,24,190,0.00,0.00,0.00,-69.00,1745215500754,1,,,
,,,,,,,,,,,,,,,,1745215428.0,605,443
13179,-105.42,+182.12,-76.70,-5.19,-90.00,711,708,-64,0,0.00,0.00,0.00,-68.00,1745215500852,0,,,
,,,,,,,,,,,,,,,,1745215428.0,601,446
13180,-85.75,+261.96,-176.21,11.26,-90.00,704,690,137,0,0.00,0.00,0.00,-71.00,1745215500948,0,,,
,,,,,,,,,,,,,,,,1745215428.0,596,451
13184,-71.95,-55.25,+127.20,-39.69,23.50,708,-217,-452,499,0.00,0.00,0.00,-72.00,1745215501344,3,,,
,,,,,,,,,,,,,,,,1745215428.0,593,454
13186,-47.59,-157.20,+204.80,-42.81,90.00,707,-518,-480,0,0.00,0.00,0.00,-72.00,1745215501550,1,,,
,,,,,,,,,,,,,,,,1745215428.0,588,458
13187,-54.40,-145.94,+200.35,-45.21,90.00,701,-493,-497,0,0.00,0.00,0.00,-71.00,1745215501655,0,,,
,,,,,,,,,,,,,,,,1745215429.0,585,461
13188,-56.47,-193.38,+249.86,-42.43,90.00,706,-521,-476,0,0.00,0.00,0.00,-71.00,1745215501742,0,,,
,,,,,,,,,,,,,,,,1745215429.0,580,465
13189,-80.20,+154.11,-73.90,-1.14,-58.90,701,600,-13,362,0.00,0.00,0.00,-70.00,1745215501852,0,,,
,,,,,,,,,,,,,,,,1745215429.0,576,468
13190,-82.39,+237.85,-155.46,10.04,-90.00,704,693,122,0,0.00,0.00,0.00,-69.00,1745215501946,0,,,
,,,,,,,,,,,,,,,,1745215429.0,571,472
13200,-80.74,+213.73,-132.99,8.02,-90.00,700,693,97,0,0.00,0.00,0.00,-66.00,1745215502956,9,,,
,,,,,,,,,,,,,,,,1745215429.0,568,475
13201,-102.92,+218.02,-115.10,1.83,-90.00,698,697,22,0,0.00,0.00,0.00,-66.00,1745215503055,0,,,
,,,,,,,,,,,,,,,,1745215429.0,563,478
13203,-87.39,+221.97,-134.57,6.98,-90.00,703,697,85,0,0.00,0.00,0.00,-66.00,1745215503254,1,,,
,,,,,,,,,,,,,,,,1745215429.0,559,481
13204,-105.95,+46.31,+59.63,-32.06,-17.67,704,181,-373,568,0.00,0.00,0.00,-69.00,1745215503355,0,,,
,,,,,,,,,,,,,,,,1745215429.0,554,485
13206,-107.70,+171.19,-63.49,-8.14,-73.89,711,676,-100,195,0.00,0.00,0.00,-72.00,1745215503555,1,,,
,,,,,,,,,,,,,,,,1745215429.0,550,487
13207,-114.86,+80.85,+34.00,-28.51,-30.73,698,313,-333,527,0.00,0.00,0.00,-71.00,1745215503654,0,,,
,,,,,,,,,,,,,,,,1745215429.0,546,491
13208,-101.60,-44.93,+146.53,-52.73,24.34,705,-175,-561,388,0.00,0.00,0.00,-71.00,1745215503756,0,,,
,,,,,,,,,,,,,,,,1745215430.0,541,494
13209,-87.94,-98.44,+186.38,-58.12,90.00,715,-377,-607,0,0.00,0.00,0.00,-70.00,1745215503846,0,,,
,,,,,,,,,,,,,,,,1745215430.0,536,497
13210,-86.90,-56.83,+143.73,-47.70,27.97,713,-225,-527,423,0.00,0.00,0.00,-70.00,1745215503953,0,,,
,,,,,,,,,,,,,,,,1745215430.0,532,500
13214,-31.72,-141.04,+172.77,-39.92,90.00,705,-540,-452,0,0.00,0.00,0.00,-70.00,1745215504350,3,,,
,,,,,,,,,,,,,,,,1745215430.0,526,504
13217,-48.50,-165.92,+214.43,-42.44,90.00,717,-529,-483,0,0.00,0.00,0.00,-68.00,1745215504653,2,,,
,,,,,,,,,,,,,,,,1745215430.0,522,507
13218,-61.74,-123.12,+184.86,-49.13,90.00,715,-467,-540,0,0.00,0.00,0.00,-68.00,1745215504754,0,,,
,,,,,,,,,,,,,,,,1745215430.0,517,510
13219,-85.24,-164.33,+249.58,-49.62,90.00,720,-466,-548,0,0.00,0.00,0.00,-71.00,1745215504855,0,,,
,,,,,,,,,,,,,,,,1745215430.0,512,512
13220,-42.65,-163.02,+205.67,-41.32,90.00,715,-536,-472,0,0.00,0.00,0.00,-67.00,1745215504956,0,,,
,,,,,,,,,,,,,,,,1745215430.0,508,515
13221,-66.69,-97.00,+163.69,-47.63,53.11,716,-385,-528,289,0.00,0.00,0.00,-71.00,1745215505056,0,,,
,,,,,,,,,,,,,,,,1745215430.0,503,518
13223,-54.52,-80.30,+134.83,-37.39,34.15,727,-324,-441,478,0.00,0.00,0.00,-70.00,1745215505254,1,,,
,,,,,,,,,,,,,,,,1745215430.0,498,521
13224,-59.05,-81.70,+140.75,-39.84,36.25,726,-329,-465,449,0.00,0.00,0.00,-71.00,1745215505359,0,,,
,,,,,,,,,,,,,,,,1745215431.0,493,523
13225,-46.90,-82.74,+129.64,-34.48,33.88,730,-335,-413,499,0.00,0.00,0.00,-71.00,1745215505448,0,,,
,,,,,,,,,,,,,,,,1745215431.0,488,526
13228,-49.77,-90.75,+140.53,-37.61,39.52,735,-370,-448,449,0.00,0.00,0.00,-69.00,1745215505755,2,,,
,,,,,,,,,,,,,,,,1745215431.0,483,529
13229,-33.27,-133.77,+167.05,-39.97,75.90,728,-541,-467,135,0.00,0.00,0.00,-70.00,1745215505844,0,,,
,,,,,,,,,,,,,,,,1745215431.0,479,531
13232,-44.64,-92.19,+136.84,-35.59,39.03,730,-373,-424,461,0.00,0.00,0.00,-72.00,1745215506153,2,,,
,,,,,,,,,,,,,,,,1745215431.0,473,534
13233,-45.26,-105.33,+150.60,-38.91,48.76,731,-427,-459,374,0.00,0.00,0.00,-67.00,1745215506243,0,,,
,,,,,,,,,,,,,,,,1745215431.0,468,536
13234,-59.87,-86.81,+146.69,-41.48,40.07,738,-355,-488,423,0.00,0.00,0.00,-65.00,1745215506355,0,,,
,,,,,,,,,,,,,,,,1745215431.0,462,539
13235,-55.78,-98.83,+154.61,-42.43,48.06,750,-411,-506,369,0.00,0.00,0.00,-63.00,1745215506452,0,,,
,,,,,,,,,,,,,,,,1745215431.0,458,541
13236,-33.17,-129.51,+162.68,-38.90,67.62,741,-533,-465,219,0.00,0.00,0.00,-63.00,1745215506557,0,,,
,,,,,,,,,,,,,,,,1745215431.0,452,544
13237,-48.58,-109.17,+157.75,-41.43,54.00,751,-455,-496,330,0.00,0.00,0.00,-63.00,1745215506655,0,,,
,,,,,,,,,,,,,,,,1745215431.0,447,546
13238,-26.32,-152.26,+178.58,-37.83,90.00,756,-597,-463,0,0.00,0.00,0.00,-64.00,1745215506752,0,,,
,,,,,,,,,,,,,,,,1745215432.0,442,548
13239,-48.22,-104.48,+152.71,-40.11,49.38,742,-430,-478,369,0.00,0.00,0.00,-64.00,1745215506846,0,,,
,,,,,,,,,,,,,,,,1745215432.0,437,550
13240,-42.50,-120.57,+163.07,-41.25,63.00,753,-504,-496,257,0.00,0.00,0.00,-64.00,1745215506958,0,,,
,,,,,,,,,,,,,,,,1745215432.0,432,552
13241,-36.20,-131.58,+167.79,-40.86,75.17,761,-556,-497,147,0.00,0.00,0.00,-65.00,1745215507052,0,,,
,,,,,,,,,,,,,,,,1745215432.0,427,554
13242,-16.03,-159.76,+175.80,-34.72,90.00,762,-626,-434,0,0.00,0.00,0.00,-64.00,1745215507147,0,,,
,,,,,,,,,,,,,,,,1745215432.0,423,556
13243,-27.79,-145.73,+173.52,-38.56,90.00,761,-595,-474,0,0.00,0.00,0.00,-63.00,1745215507258,0,,,
,,,,,,,,,,,,,,,,1745215432.0,417,558
13244,-35.35,-159.17,+194.53,-39.81,90.00,765,-587,-489,0,0.00,0.00,0.00,-64.00,1745215507353,0,,,
,,,,,,,,,,,,,,,,1745215432.0,413,560
13246,-9.52,-157.95,+167.48,-32.89,90.00,770,-646,-418,0,0.00,0.00,0.00,-72.00,1745215507543,1,,,
,,,,,,,,,,,,,,,,1745215432.0,407,562
13249,-77.72,-83.71,+161.43,-50.08,46.45,777,-361,-595,343,0.00,0.00,0.00,-75.00,1745215507846,2,,,
,,,,,,,,,,,,,,,,1745215432.0,403,564
13255,-79.75,-23.60,+103.36,-35.95,9.31,774,-101,-454,618,0.00,0.00,0.00,-70.00,1745215508462,5,,,
,,,,,,,,,,,,,,,,1745215432.0,397,566
13256,-64.30,-79.49,+143.79,-41.86,36.36,782,-345,-521,469,0.00,0.00,0.00,-71.00,1745215508544,0,,,
,,,,,,,,,,,,,,,,1745215433.0,392,568
13257,-32.19,-94.38,+126.57,-30.60,37.52,790,-414,-402,539,0.00,0.00,0.00,-70.00,1745215508657,0,,,
,,,,,,,,,,,,,,,,1745215433.0,387,569
13258,+7.51,-184.69,+177.17,-27.92,90.00,794,-701,-371,0,0.00,0.00,0.00,-70.00,1745215508750,0,,,
,,,,,,,,,,,,,,,,1745215433.0,382,571
13259,+10.92,-211.81,+200.89,-27.36,90.00,798,-708,-366,0,0.00,0.00,0.00,-70.00,1745215508854,0,,,
,,,,,,,,,,,,,,,,1745215433.0,377,572
13262,+0.03,-243.46,+243.42,-29.98,90.00,812,-703,-405,0,0.00,0.00,0.00,-65.00,1745215509145,2,,,
,,,,,,,,,,,,,,,,1745215433.0,372,574
13263,-15.89,-219.03,+234.92,-33.46,90.00,808,-674,-445,0,0.00,0.00,0.00,-64.00,1745215509257,0,,,
,,,,,,,,,,,,,,,,1745215433.0,366,575
13264,-9.72,-244.29,+254.01,-31.92,90.00,808,-685,-427,0,0.00,0.00,0.00,-63.00,1745215509352,0,,,
,,,,,,,,,,,,,,,,1745215433.0,362,577
13265,+0.89,-253.06,+252.16,-29.81,90.00,806,-699,-400,0,0.00,0.00,0.00,-62.00,1745215509446,0,,,
,,,,,,,,,,,,,,,,1745215433.0,356,578
13266,-20.45,-239.85,+260.30,-34.04,90.00,812,-672,-454,0,0.00,0.00,0.00,-62.00,1745215509558,0,,,
,,,,,,,,,,,,,,,,1745215433.0,352,579
