sessionNumber,PdoaFirst,PdoaSecond,PdoaThird,AoAElevation,AoAAzimuth,Distance,x,y,z,DstPdoaFirst,DstPdoaSecond,DstPdoaThird,RSSI,timestamp
110713,-129.4,171.28,-41.88,-16.29,-82.5,813,773,-228,101,0.0,0.0,0.0,0.0,1720783292257
110714,-106.1,137.99,-31.89,-13.75,-52.11,814,623,-193,485,0.0,0.0,0.0,0.0,1720783292306
110715,-116.44,160.89,-44.44,-13.34,-66.72,813,726,-187,312,0.0,0.0,0.0,0.0,1720783292359
110716,-110.87,161.89,-51.01,-11.05,-66.4,813,731,-155,319,0.0,0.0,0.0,0.0,1720783292407
110718,-121.93,183.35,-61.42,-10.77,-90.0,813,798,-151,0,0.0,0.0,0.0,0.0,1720783292508
110721,-125.77,163.95,-38.17,-16.3,-71.62,812,739,-227,245,0.0,0.0,0.0,0.0,1720783292659
110724,-109.79,146.74,-36.94,-13.5,-56.96,814,663,-190,431,0.0,0.0,0.0,0.0,1720783292809
110725,-112.98,164.7,-51.71,-11.32,-68.92,813,743,-159,286,0.0,0.0,0.0,0.0,1720783292859
110726,-123.93,203.12,-79.19,-7.23,-90.0,813,806,-102,0,0.0,0.0,0.0,0.0,1720783292907
110727,-131.83,168.43,-36.59,-17.77,-79.32,816,763,-249,144,0.0,0.0,0.0,0.0,1720783292959
110728,-125.77,185.51,-59.74,-11.6,-90.0,815,798,-163,0,0.0,0.0,0.0,0.0,1720783293008
110731,-118.59,188.91,-70.32,-8.38,-90.0,813,804,-118,0,0.0,0.0,0.0,0.0,1720783293157
110732,-125.84,195.41,-69.56,-9.43,-90.0,814,803,-133,0,0.0,0.0,0.0,0.0,1720783293206
110734,-125.81,166.4,-40.59,-15.85,-73.94,818,756,-223,217,0.0,0.0,0.0,0.0,1720783293309
110735,-120.46,182.85,-62.39,-10.37,-90.0,817,803,-147,0,0.0,0.0,0.0,0.0,1720783293356
110737,-121.44,185.4,-63.96,-10.13,-90.0,811,798,-142,0,0.0,0.0,0.0,0.0,1720783293458
110738,-123.61,170.14,-46.52,-14.3,-77.28,815,770,-201,173,0.0,0.0,0.0,0.0,1720783293508
110740,-108.27,197.77,-89.49,-3.12,-90.0,810,808,-44,0,0.0,0.0,0.0,0.0,1720783293608
110741,-118.19,186.33,-68.13,-8.8,-90.0,813,803,-124,0,0.0,0.0,0.0,0.0,1720783293657
110742,-100.16,203.79,-103.63,0.0,-90.0,813,812,0,0,0.0,0.0,0.0,0.0,1720783293708
110743,-121.16,189.89,-68.73,-9.04,-90.0,814,803,-127,0,0.0,0.0,0.0,0.0,1720783293760
110744,-136.18,178.74,-42.55,-16.81,-90.0,818,783,-236,0,0.0,0.0,0.0,0.0,1720783293807
110745,-120.67,208.63,-87.95,-5.16,-90.0,814,810,-73,0,0.0,0.0,0.0,0.0,1720783293856
110746,-138.04,178.49,-40.44,-17.51,-90.0,817,779,-245,0,0.0,0.0,0.0,0.0,1720783293909
110747,-118.43,194.35,-75.91,-7.18,-90.0,814,807,-101,0,0.0,0.0,0.0,0.0,1720783293959
110748,-141.86,188.17,-46.31,-16.32,-90.0,816,783,-229,0,0.0,0.0,0.0,0.0,1720783294007
110749,-139.76,186.74,-46.98,-16.0,-90.0,817,785,-225,0,0.0,0.0,0.0,0.0,1720783294058
110751,-123.56,178.33,-54.77,-12.54,-90.0,813,793,-176,0,0.0,0.0,0.0,0.0,1720783294158
110752,-125.55,188.62,-63.06,-10.81,-90.0,817,802,-153,0,0.0,0.0,0.0,0.0,1720783294208
110753,-113.72,193.17,-79.45,-5.83,-90.0,812,807,-82,0,0.0,0.0,0.0,0.0,1720783294257
110754,-141.12,182.73,-41.6,-17.44,-90.0,812,774,-243,0,0.0,0.0,0.0,0.0,1720783294308
110756,-105.8,197.09,-91.29,-2.42,-90.0,813,812,-34,0,0.0,0.0,0.0,0.0,1720783294406
110759,-129.54,193.6,-64.05,-11.04,-90.0,814,798,-155,0,0.0,0.0,0.0,0.0,1720783294556
110760,-124.8,198.79,-73.98,-8.38,-90.0,812,803,-118,0,0.0,0.0,0.0,0.0,1720783294606
110762,-103.9,189.55,-85.65,-3.17,-90.0,813,811,-44,0,0.0,0.0,0.0,0.0,1720783294708
110764,-106.47,198.74,-92.26,-2.35,-90.0,814,813,-33,0,0.0,0.0,0.0,0.0,1720783294809
110765,-122.35,191.67,-69.32,-9.06,-90.0,813,802,-128,0,0.0,0.0,0.0,0.0,1720783294858
110766,-143.15,191.69,-48.53,-15.89,-90.0,816,784,-223,0,0.0,0.0,0.0,0.0,1720783294909
110767,-130.43,184.27,-53.83,-13.48,-90.0,816,793,-190,0,0.0,0.0,0.0,0.0,1720783294958
110768,-111.7,202.36,-90.66,-3.42,-90.0,815,813,-48,0,0.0,0.0,0.0,0.0,1720783295008
110771,-117.36,223.3,-105.94,-1.68,-90.0,812,811,-23,0,0.0,0.0,0.0,0.0,1720783295159
110772,-126.25,197.69,-71.44,-9.08,-90.0,812,801,-128,0,0.0,0.0,0.0,0.0,1720783295209
110775,-130.85,197.14,-66.29,-10.69,-90.0,817,802,-151,0,0.0,0.0,0.0,0.0,1720783295358
110776,-125.72,197.46,-71.73,-8.96,-90.0,814,804,-126,0,0.0,0.0,0.0,0.0,1720783295409
110777,-121.07,195.79,-74.72,-7.77,-90.0,813,805,-109,0,0.0,0.0,0.0,0.0,1720783295460
110779,-115.82,212.8,-96.98,-2.91,-90.0,813,811,-41,0,0.0,0.0,0.0,0.0,1720783295560
110780,-131.0,214.47,-83.46,-7.28,-90.0,812,805,-102,0,0.0,0.0,0.0,0.0,1720783295612
110781,-121.66,202.79,-81.12,-6.57,-90.0,816,810,-93,0,0.0,0.0,0.0,0.0,1720783295658
110782,-131.19,186.43,-55.23,-13.22,-90.0,815,793,-186,0,0.0,0.0,0.0,0.0,1720783295709
110783,-128.8,190.19,-61.38,-11.55,-90.0,815,798,-163,0,0.0,0.0,0.0,0.0,1720783295760
110784,-107.3,195.92,-88.62,-3.14,-90.0,815,813,-44,0,0.0,0.0,0.0,0.0,1720783295808
110785,-118.1,197.77,-79.66,-6.39,-90.0,814,808,-90,0,0.0,0.0,0.0,0.0,1720783295860
110786,-92.68,190.08,-97.4,0.0,-90.0,816,815,0,0,0.0,0.0,0.0,0.0,1720783295910
110787,-121.9,204.02,-82.12,-6.41,-90.0,817,811,-91,0,0.0,0.0,0.0,0.0,1720783295958
110788,-110.79,211.51,-100.72,-1.56,-90.0,814,813,-22,0,0.0,0.0,0.0,0.0,1720783296009
110790,-118.8,205.22,-86.42,-5.19,-90.0,815,811,-73,0,0.0,0.0,0.0,0.0,1720783296108
110792,-129.14,194.47,-65.33,-10.71,-90.0,816,801,-151,0,0.0,0.0,0.0,0.0,1720783296209
110793,-101.36,169.18,-67.82,-6.16,-70.97,815,766,-87,264,0.0,0.0,0.0,0.0,1720783296258
110794,-121.13,198.75,-77.61,-7.19,-90.0,814,807,-101,0,0.0,0.0,0.0,0.0,1720783296309
110796,-125.19,201.88,-76.69,-7.88,-90.0,816,808,-111,0,0.0,0.0,0.0,0.0,1720783296409
110798,-96.74,190.13,-93.39,0.0,-90.0,817,816,0,0,0.0,0.0,0.0,0.0,1720783296509
110799,-113.94,201.18,-87.24,-4.37,-90.0,813,810,-61,0,0.0,0.0,0.0,0.0,1720783296557
110800,-143.51,186.08,-42.56,-17.38,-90.0,814,776,-243,0,0.0,0.0,0.0,0.0,1720783296607
110802,-78.66,209.76,-131.1,8.2,-90.0,816,807,116,0,0.0,0.0,0.0,0.0,1720783296709
110803,-119.3,210.59,-91.29,-4.38,-90.0,814,811,-62,0,0.0,0.0,0.0,0.0,1720783296758
110804,-121.06,198.34,-77.28,-7.25,-90.0,815,808,-102,0,0.0,0.0,0.0,0.0,1720783296810
110806,-125.99,197.71,-71.72,-9.0,-90.0,815,804,-127,0,0.0,0.0,0.0,0.0,1720783296910
110808,-115.33,191.91,-76.57,-6.64,-90.0,816,810,-94,0,0.0,0.0,0.0,0.0,1720783297008
110809,-127.23,203.85,-76.61,-8.14,-90.0,815,806,-115,0,0.0,0.0,0.0,0.0,1720783297060
110810,-115.28,194.67,-79.39,-6.06,-90.0,814,809,-85,0,0.0,0.0,0.0,0.0,1720783297110
110811,-106.32,220.07,-113.75,1.1,-90.0,816,815,15,0,0.0,0.0,0.0,0.0,1720783297159
110813,-108.95,213.8,-104.84,0.0,-90.0,818,817,0,0,0.0,0.0,0.0,0.0,1720783297260
110814,-126.87,185.37,-58.5,-12.01,-90.0,813,795,-169,0,0.0,0.0,0.0,0.0,1720783297311
110815,-113.93,212.9,-98.96,-2.31,-90.0,817,816,-32,0,0.0,0.0,0.0,0.0,1720783297359
110816,-104.88,190.24,-85.36,-3.37,-90.0,814,812,-47,0,0.0,0.0,0.0,0.0,1720783297410
110817,-120.96,190.97,-70.0,-8.75,-90.0,817,807,-124,0,0.0,0.0,0.0,0.0,1720783297461
110818,-111.8,170.62,-58.81,-9.77,-74.12,815,772,-138,219,0.0,0.0,0.0,0.0,1720783297508
110820,-124.76,181.38,-56.62,-12.22,-90.0,815,796,-172,0,0.0,0.0,0.0,0.0,1720783297609
110821,-131.41,198.33,-66.91,-10.62,-90.0,815,801,-150,0,0.0,0.0,0.0,0.0,1720783297660
110822,-100.38,209.68,-109.29,1.39,-90.0,816,815,19,0,0.0,0.0,0.0,0.0,1720783297710
110828,-116.25,191.74,-75.49,-6.98,-90.0,815,808,-99,0,0.0,0.0,0.0,0.0,1720783298010
110831,-123.25,191.01,-67.76,-9.51,-90.0,817,805,-134,0,0.0,0.0,0.0,0.0,1720783298161
110832,-39.57,-71.35,110.93,-28.85,26.9,528,-209,-254,412,0.0,0.0,0.0,0.0,1720783298211
110833,-111.56,-138.75,250.32,-56.4,90.0,819,-453,-682,0,0.0,0.0,0.0,0.0,1720783298258
110834,-103.44,-147.42,250.86,-54.21,90.0,817,-477,-662,0,0.0,0.0,0.0,0.0,1720783298311
110836,-112.41,-167.13,279.55,-53.54,90.0,815,-484,-655,0,0.0,0.0,0.0,0.0,1720783298409
110837,-111.13,185.08,-73.94,-6.6,-90.0,815,809,-93,0,0.0,0.0,0.0,0.0,1720783298462
110838,-112.38,196.66,-84.27,-4.7,-90.0,813,810,-66,0,0.0,0.0,0.0,0.0,1720783298512
110839,-94.08,218.53,-124.45,4.57,-90.0,818,815,65,0,0.0,0.0,0.0,0.0,1720783298559
110840,-114.69,200.83,-86.13,-4.68,-90.0,817,814,-66,0,0.0,0.0,0.0,0.0,1720783298608
110841,-109.75,182.22,-72.47,-6.72,-90.0,815,809,-95,0,0.0,0.0,0.0,0.0,1720783298660
110843,-108.82,201.06,-92.24,-2.71,-90.0,818,817,-38,0,0.0,0.0,0.0,0.0,1720783298760
110844,-97.49,200.61,-103.12,0.0,-90.0,817,816,0,0,0.0,0.0,0.0,0.0,1720783298811
110846,-111.78,215.96,-104.17,-1.15,-90.0,816,815,-16,0,0.0,0.0,0.0,0.0,1720783298911
110849,-108.43,203.28,-94.84,-2.2,-90.0,817,816,-31,0,0.0,0.0,0.0,0.0,1720783299058
110850,-111.91,175.61,-63.7,-8.88,-80.93,816,796,-125,127,0.0,0.0,0.0,0.0,1720783299111
110851,-107.82,201.99,-94.17,-2.22,-90.0,817,816,-31,0,0.0,0.0,0.0,0.0,1720783299158
110852,-103.09,188.23,-85.14,-3.14,-90.0,815,813,-44,0,0.0,0.0,0.0,0.0,1720783299209
110855,-95.6,214.01,-118.4,3.5,-90.0,817,815,49,0,0.0,0.0,0.0,0.0,1720783299359
110858,-104.05,198.19,-94.13,-1.64,-90.0,818,817,-23,0,0.0,0.0,0.0,0.0,1720783299508
110860,-86.92,219.17,-132.24,6.79,-90.0,816,810,96,0,0.0,0.0,0.0,0.0,1720783299609
110861,-116.69,196.97,-80.28,-6.08,-90.0,817,812,-86,0,0.0,0.0,0.0,0.0,1720783299659
110868,-104.03,181.86,-77.82,-4.75,-90.0,815,812,-67,0,0.0,0.0,0.0,0.0,1720783300011
110869,-88.89,190.39,-101.5,2.18,-90.0,816,815,31,0,0.0,0.0,0.0,0.0,1720783300061
110870,-88.55,197.16,-108.61,3.35,-90.0,813,811,47,0,0.0,0.0,0.0,0.0,1720783300110
110874,-75.39,218.87,-143.48,10.17,-90.0,816,803,144,0,0.0,0.0,0.0,0.0,1720783300312
110875,-87.81,209.05,-121.23,5.26,-90.0,811,807,74,0,0.0,0.0,0.0,0.0,1720783300359
110877,-96.5,198.17,-101.67,0.0,-90.0,816,815,0,0,0.0,0.0,0.0,0.0,1720783300460
110878,-116.81,198.03,-81.21,-5.91,-90.0,820,815,-84,0,0.0,0.0,0.0,0.0,1720783300509
110880,-102.6,219.45,-116.85,2.13,-90.0,816,815,30,0,0.0,0.0,0.0,0.0,1720783300611
110881,-85.32,222.04,-136.71,7.6,-90.0,817,809,108,0,0.0,0.0,0.0,0.0,1720783300661
110882,-87.63,185.38,-97.74,1.79,-90.0,820,819,25,0,0.0,0.0,0.0,0.0,1720783300711
110883,-91.59,191.74,-100.14,1.46,-90.0,817,816,20,0,0.0,0.0,0.0,0.0,1720783300762
110884,-83.8,179.47,-95.67,2.17,-86.21,817,814,30,53,0.0,0.0,0.0,0.0,1720783300810
110885,-86.71,204.24,-117.53,4.96,-90.0,820,816,70,0,0.0,0.0,0.0,0.0,1720783300863
110886,-97.91,195.99,-98.07,0.0,-90.0,817,816,0,0,0.0,0.0,0.0,0.0,1720783300910
110887,-84.81,197.89,-113.08,4.7,-90.0,819,816,67,0,0.0,0.0,0.0,0.0,1720783300959
110899,-77.32,211.63,-134.3,8.82,-90.0,817,807,125,0,0.0,0.0,0.0,0.0,1720783301560
110900,-99.81,195.72,-95.91,0.0,-90.0,816,815,0,0,0.0,0.0,0.0,0.0,1720783301609
110901,-88.61,200.19,-111.58,3.77,-90.0,817,815,53,0,0.0,0.0,0.0,0.0,1720783301661
110902,-72.77,202.34,-129.56,9.19,-90.0,817,806,130,0,0.0,0.0,0.0,0.0,1720783301711
110903,-81.49,198.48,-116.99,5.88,-90.0,818,813,83,0,0.0,0.0,0.0,0.0,1720783301760
110904,-66.75,195.0,-128.25,10.3,-90.0,668,657,119,0,0.0,0.0,0.0,0.0,1720783301812
110905,-87.01,183.79,-96.77,1.75,-90.0,817,816,24,0,0.0,0.0,0.0,0.0,1720783301861
110907,-81.82,193.56,-111.73,5.08,-90.0,818,814,72,0,0.0,0.0,0.0,0.0,1720783301961
110909,-69.43,201.63,-132.19,10.17,-90.0,817,804,144,0,0.0,0.0,0.0,0.0,1720783302061
110910,-83.34,188.23,-104.89,3.77,-90.0,817,815,53,0,0.0,0.0,0.0,0.0,1720783302111
110911,-73.71,222.86,-149.15,11.04,-90.0,816,800,156,0,0.0,0.0,0.0,0.0,1720783302160
110912,-71.76,199.75,-127.99,9.22,-90.0,813,802,130,0,0.0,0.0,0.0,0.0,1720783302212
110913,-83.92,200.51,-116.58,5.36,-90.0,816,812,76,0,0.0,0.0,0.0,0.0,1720783302262
110914,-76.51,210.64,-134.12,8.96,-90.0,815,805,126,0,0.0,0.0,0.0,0.0,1720783302310
110915,-82.23,203.27,-121.04,6.28,-90.0,817,812,89,0,0.0,0.0,0.0,0.0,1720783302362
110919,-79.63,215.99,-136.36,8.61,-90.0,821,811,122,0,0.0,0.0,0.0,0.0,1720783302562
110920,-68.24,203.62,-135.38,10.76,-90.0,814,799,151,0,0.0,0.0,0.0,0.0,1720783302610
110922,-78.92,199.66,-120.73,6.88,-90.0,817,811,97,0,0.0,0.0,0.0,0.0,1720783302711
110925,-63.79,204.83,-141.04,12.27,-90.0,818,799,173,0,0.0,0.0,0.0,0.0,1720783302862
110926,-74.53,188.32,-113.78,6.85,-90.0,817,811,97,0,0.0,0.0,0.0,0.0,1720783302911
110927,-72.15,221.49,-149.34,11.36,-90.0,817,800,160,0,0.0,0.0,0.0,0.0,1720783302960
110928,-74.26,169.99,-95.72,3.93,-71.18,817,771,55,262,0.0,0.0,0.0,0.0,1720783303012
110929,-77.13,202.68,-125.55,7.84,-90.0,818,810,111,0,0.0,0.0,0.0,0.0,1720783303061
110933,-87.49,177.83,-90.34,0.0,-81.11,813,803,0,125,0.0,0.0,0.0,0.0,1720783303260
110935,-72.36,212.32,-139.96,10.4,-90.0,814,800,146,0,0.0,0.0,0.0,0.0,1720783303361
110944,-79.07,195.75,-116.67,6.31,-90.0,812,807,89,0,0.0,0.0,0.0,0.0,1720783303811
111109,-54.96,198.2,-143.24,14.41,-90.0,821,795,204,0,0.0,0.0,0.0,0.0,1720783312063
111122,-51.16,224.57,-173.41,17.43,-90.0,814,776,243,0,0.0,0.0,0.0,0.0,1720783312713
111123,-46.35,226.28,-179.92,18.8,-90.0,816,772,262,0,0.0,0.0,0.0,0.0,1720783312764
111124,-43.17,223.13,-179.96,19.47,-90.0,814,767,271,0,0.0,0.0,0.0,0.0,1720783312813
111129,-32.3,196.7,-164.4,21.18,-90.0,821,765,296,0,0.0,0.0,0.0,0.0,1720783313063
111130,-38.25,221.44,-183.19,20.69,-90.0,816,763,288,0,0.0,0.0,0.0,0.0,1720783313113
111132,-30.3,192.43,-162.13,21.57,-90.0,817,759,300,0,0.0,0.0,0.0,0.0,1720783313213
111137,-43.21,230.55,-187.33,19.83,-90.0,817,768,277,0,0.0,0.0,0.0,0.0,1720783313462
111140,-49.21,224.4,-175.19,17.94,-90.0,817,777,251,0,0.0,0.0,0.0,0.0,1720783313613
111141,-46.56,225.17,-178.61,18.69,-90.0,817,773,261,0,0.0,0.0,0.0,0.0,1720783313664
111144,-33.46,219.65,-186.18,21.86,-90.0,815,756,303,0,0.0,0.0,0.0,0.0,1720783313814
111146,-41.64,229.32,-187.67,20.17,-90.0,815,765,281,0,0.0,0.0,0.0,0.0,1720783313914
111148,-31.41,218.92,-187.51,22.36,-90.0,815,753,310,0,0.0,0.0,0.0,0.0,1720783314014
111157,-34.79,212.3,-177.5,21.2,-90.0,815,759,294,0,0.0,0.0,0.0,0.0,1720783314464
111158,-38.61,218.0,-179.38,20.43,-90.0,816,764,284,0,0.0,0.0,0.0,0.0,1720783314511
111163,-57.53,228.87,-171.33,16.0,-90.0,815,783,224,0,0.0,0.0,0.0,0.0,1720783314765
111166,-20.55,187.35,-166.79,24.25,-90.0,818,745,335,0,0.0,0.0,0.0,0.0,1720783314914
111173,-34.02,197.14,-163.11,20.69,-90.0,819,766,289,0,0.0,0.0,0.0,0.0,1720783315263
111180,-35.66,211.41,-175.74,20.92,-90.0,814,760,290,0,0.0,0.0,0.0,0.0,1720783315614
111182,-35.95,206.24,-170.28,20.59,-90.0,818,765,287,0,0.0,0.0,0.0,0.0,1720783315713
111196,-21.11,206.13,-185.01,24.64,-90.0,819,744,341,0,0.0,0.0,0.0,0.0,1720783316414
111198,-35.34,235.49,-200.14,22.0,-90.0,820,760,307,0,0.0,0.0,0.0,0.0,1720783316514
111199,-21.31,199.62,-178.31,24.41,-90.0,817,743,337,0,0.0,0.0,0.0,0.0,1720783316562
111202,-24.56,201.53,-176.96,23.57,-90.0,817,748,326,0,0.0,0.0,0.0,0.0,1720783316714
111208,-25.9,224.14,-198.23,23.92,-90.0,814,744,330,0,0.0,0.0,0.0,0.0,1720783317013
111211,-31.7,222.35,-190.64,22.41,-90.0,816,754,311,0,0.0,0.0,0.0,0.0,1720783317163
111220,-23.14,211.97,-188.83,24.27,-90.0,818,745,336,0,0.0,0.0,0.0,0.0,1720783317614
111221,-24.22,214.93,-190.7,24.08,-90.0,816,744,332,0,0.0,0.0,0.0,0.0,1720783317663
111223,-10.82,200.54,-189.71,27.23,-90.0,819,728,374,0,0.0,0.0,0.0,0.0,1720783317764
111231,-12.18,206.96,-194.77,26.98,-90.0,816,727,370,0,0.0,0.0,0.0,0.0,1720783318164
111233,-18.71,211.45,-192.73,25.4,-90.0,816,737,350,0,0.0,0.0,0.0,0.0,1720783318265
111235,-21.27,217.97,-196.7,24.91,-90.0,817,740,344,0,0.0,0.0,0.0,0.0,1720783318364
111239,-10.06,209.13,-199.06,27.54,-90.0,814,721,376,0,0.0,0.0,0.0,0.0,1720783318564
111240,-22.75,212.89,-190.13,24.4,-90.0,360,327,148,0,0.0,0.0,0.0,0.0,1720783318615
111242,-28.95,221.02,-192.07,23.06,-90.0,813,748,318,0,0.0,0.0,0.0,0.0,1720783318715
111243,-9.39,185.12,-175.72,27.4,-90.0,821,728,377,0,0.0,0.0,0.0,0.0,1720783318766
111244,-23.05,212.5,-189.44,24.31,-90.0,818,745,336,0,0.0,0.0,0.0,0.0,1720783318814
111247,-11.31,211.28,-199.97,27.26,-90.0,817,726,374,0,0.0,0.0,0.0,0.0,1720783318966
111251,-17.12,210.94,-193.82,25.79,-90.0,817,735,355,0,0.0,0.0,0.0,0.0,1720783319163
111252,-11.18,204.75,-193.56,27.2,-90.0,816,725,372,0,0.0,0.0,0.0,0.0,1720783319215
111254,-20.03,229.78,-209.74,25.47,-90.0,815,735,350,0,0.0,0.0,0.0,0.0,1720783319315
111255,-4.42,194.63,-190.21,28.85,-90.0,817,715,394,0,0.0,0.0,0.0,0.0,1720783319366
111257,-13.74,212.72,-198.98,26.68,-90.0,818,730,367,0,0.0,0.0,0.0,0.0,1720783319464
111259,9.28,177.96,-187.24,32.51,-90.0,820,691,440,0,0.0,0.0,0.0,0.0,1720783319563
111261,-9.53,212.23,-202.7,27.71,-90.0,813,719,378,0,0.0,0.0,0.0,0.0,1720783319666
111262,-12.88,204.23,-191.34,26.75,-90.0,817,729,367,0,0.0,0.0,0.0,0.0,1720783319714
111263,-20.41,203.0,-182.59,24.75,-90.0,814,739,340,0,0.0,0.0,0.0,0.0,1720783319766
111264,-1.64,185.33,-183.69,29.54,-90.0,819,712,403,0,0.0,0.0,0.0,0.0,1720783319815
111266,7.36,185.25,-192.62,31.92,-90.0,820,696,433,0,0.0,0.0,0.0,0.0,1720783319917
111268,-17.98,216.47,-198.49,25.69,-90.0,815,734,353,0,0.0,0.0,0.0,0.0,1720783320017
111269,7.25,185.72,-192.97,31.89,-90.0,815,691,430,0,0.0,0.0,0.0,0.0,1720783320065
111270,21.87,171.69,-193.56,35.91,-90.0,820,664,480,0,0.0,0.0,0.0,0.0,1720783320115
111271,-3.84,191.01,-187.17,28.98,-90.0,821,718,397,0,0.0,0.0,0.0,0.0,1720783320168
111272,-9.74,196.85,-187.11,27.47,-90.0,819,726,377,0,0.0,0.0,0.0,0.0,1720783320215
111274,8.41,182.46,-190.87,32.22,-90.0,821,694,437,0,0.0,0.0,0.0,0.0,1720783320317
111275,-11.81,207.23,-195.41,27.07,-90.0,815,725,370,0,0.0,0.0,0.0,0.0,1720783320365
111277,-10.74,220.65,-209.9,27.51,-90.0,816,723,376,0,0.0,0.0,0.0,0.0,1720783320466
111278,4.05,196.81,-200.87,31.0,-90.0,813,696,418,0,0.0,0.0,0.0,0.0,1720783320513
111282,5.41,199.18,-204.59,31.32,-90.0,817,697,424,0,0.0,0.0,0.0,0.0,1720783320716
111285,12.46,181.0,-193.46,33.28,-90.0,817,683,448,0,0.0,0.0,0.0,0.0,1720783320866
111286,-10.2,200.91,-190.7,27.4,-90.0,819,727,376,0,0.0,0.0,0.0,0.0,1720783320917
111287,-5.73,204.8,-199.07,28.58,-90.0,817,717,390,0,0.0,0.0,0.0,0.0,1720783320964
111288,-3.15,198.91,-195.76,29.19,-90.0,816,712,397,0,0.0,0.0,0.0,0.0,1720783321016
111289,14.82,176.94,-191.76,33.97,-90.0,819,679,457,0,0.0,0.0,0.0,0.0,1720783321066
111290,7.65,184.06,-191.71,32.0,-90.0,819,694,434,0,0.0,0.0,0.0,0.0,1720783321115
111291,-6.8,192.79,-185.98,28.2,-90.0,815,718,385,0,0.0,0.0,0.0,0.0,1720783321165
111293,22.44,171.44,-193.89,36.06,-90.0,820,662,482,0,0.0,0.0,0.0,0.0,1720783321264
111300,-29.26,233.04,-203.78,23.37,-90.0,812,745,322,0,0.0,0.0,0.0,0.0,1720783321617
111302,1.92,196.03,-197.95,30.47,-90.0,815,702,413,0,0.0,0.0,0.0,0.0,1720783321717
111303,7.05,184.2,-191.25,31.85,-90.0,819,695,432,0,0.0,0.0,0.0,0.0,1720783321768
111305,-5.5,206.45,-200.95,28.64,-90.0,816,716,391,0,0.0,0.0,0.0,0.0,1720783321865
111307,10.01,187.5,-197.51,32.56,-90.0,819,690,440,0,0.0,0.0,0.0,0.0,1720783321966
111308,13.7,189.39,-203.09,33.45,-90.0,820,684,451,0,0.0,0.0,0.0,0.0,1720783322015
111310,32.36,160.43,-192.8,39.0,-90.0,818,635,514,0,0.0,0.0,0.0,0.0,1720783322116
111311,19.27,174.66,-193.94,35.16,-90.0,820,670,472,0,0.0,0.0,0.0,0.0,1720783322165
111312,23.97,180.69,-204.67,36.14,-90.0,816,658,481,0,0.0,0.0,0.0,0.0,1720783322217
111314,2.54,205.23,-207.78,30.6,-90.0,815,701,414,0,0.0,0.0,0.0,0.0,1720783322316
111315,0.91,204.06,-204.98,30.21,-90.0,815,704,410,0,0.0,0.0,0.0,0.0,1720783322367
111320,16.66,189.21,-205.87,34.16,-90.0,816,675,458,0,0.0,0.0,0.0,0.0,1720783322615
111322,36.88,160.13,-197.01,40.13,-90.0,819,626,527,0,0.0,0.0,0.0,0.0,1720783322716
111324,3.76,196.46,-200.23,30.93,-90.0,818,701,420,0,0.0,0.0,0.0,0.0,1720783322818
111325,0.75,191.5,-192.26,30.18,-90.0,814,703,409,0,0.0,0.0,0.0,0.0,1720783322868
111327,34.18,169.13,-203.32,39.02,-90.0,818,635,515,0,0.0,0.0,0.0,0.0,1720783322966
111328,0.29,206.52,-206.82,30.06,-90.0,814,704,407,0,0.0,0.0,0.0,0.0,1720783323016
111329,4.03,194.74,-198.77,31.0,-90.0,816,699,420,0,0.0,0.0,0.0,0.0,1720783323067
111330,24.0,187.94,-211.95,35.92,-90.0,814,659,477,0,0.0,0.0,0.0,0.0,1720783323115
111331,-2.21,188.28,-186.06,29.4,-90.0,819,713,402,0,0.0,0.0,0.0,0.0,1720783323167
111332,9.59,201.91,-211.5,32.29,-90.0,814,688,434,0,0.0,0.0,0.0,0.0,1720783323215
111333,10.63,189.18,-199.82,32.7,-90.0,813,684,439,0,0.0,0.0,0.0,0.0,1720783323268
111334,23.92,173.76,-197.68,36.35,-90.0,820,660,486,0,0.0,0.0,0.0,0.0,1720783323318
111335,17.28,185.79,-203.08,34.39,-90.0,819,675,462,0,0.0,0.0,0.0,0.0,1720783323366
111337,-19.87,235.18,-215.31,25.62,-90.0,812,732,351,0,0.0,0.0,0.0,0.0,1720783323468
111338,1.21,210.72,-211.93,30.27,-90.0,814,703,410,0,0.0,0.0,0.0,0.0,1720783323515
111339,23.83,173.55,-197.39,36.34,-90.0,819,659,485,0,0.0,0.0,0.0,0.0,1720783323566
111340,28.37,178.01,-206.38,37.27,-90.0,821,653,497,0,0.0,0.0,0.0,0.0,1720783323617
111341,18.45,186.2,-204.66,34.66,-90.0,819,673,465,0,0.0,0.0,0.0,0.0,1720783323667
111342,9.59,197.12,-206.72,32.34,-90.0,818,691,437,0,0.0,0.0,0.0,0.0,1720783323716
111343,-6.26,211.37,-205.1,28.5,-90.0,813,714,387,0,0.0,0.0,0.0,0.0,1720783323767
111344,7.25,198.6,-205.86,31.76,-90.0,814,692,428,0,0.0,0.0,0.0,0.0,1720783323818
111345,38.66,164.02,-202.69,40.33,-90.0,819,624,530,0,0.0,0.0,0.0,0.0,1720783323868
111346,101.58,102.28,-203.87,59.87,-90.0,819,411,708,0,0.0,0.0,0.0,0.0,1720783323917
111348,20.86,174.96,-195.83,35.55,-90.0,813,661,472,0,0.0,0.0,0.0,0.0,1720783324015
